TUTORIAL_5_A3_DESC;在地图上点击部队，你可以在工具条中开启部队界面。现在请这么做并观察工具条。部队是在同一个指挥官领导进行机动或作战由一系列师团 的集合。在部队界面中你可以看到部队指挥官，它接受的命令以及一系列显示其状况的图标。下面则是组成这支部队的各个师团。当在一个省 份有超过一个的师团时，继续用左键点击它，就可以切换至另一个部队界面。 ;;;;;;;;;;X
TUTORIAL_5_A4_NAME;师团 ;;;;;;;;;;X
TUTORIAL_5_A4_DESC;现在请看一下师团部分。这些图标显示了部队的种类，例如步兵，坦克，摩托化步兵等。靠近这个图标的两个栏十分重要，红色的代表部队的 兵力数量，而绿色的则代表组织度。兵力数量是部队的基础，而组织度则是组合部队战力的指标，高组织度表示这个师团能更好地进行战斗。 当这支部队作战时，组织度将会下降。当组织度下降到一定程度时，部队将会撤退；当兵力数量降至0时，这个部队就会被歼灭。在地图上兵力 栏也能显示出来，而颜色则表示了此部队的组织度。 ;;;;;;;;;;X
TUTORIAL_5_A5_NAME;了解情况 ;;;;;;;;;;X
TUTORIAL_5_A5_DESC;让我们对情况进行更深入的了解。你在屈斯特林拥有1个装甲师，2个摩托化步兵师和2个步兵师。这是你最强大的攻击部队，在斯德丁有3个步 兵师，在埃尔宾有2个步兵师和1个装甲师。现在请切换到补给地图模式。你可以看到埃尔宾省是红色的。这是因为它与斯德丁之间的补给线已 经被切断。如果敌方攻击埃尔宾的军队就意味着其灭亡，除非你能建立起埃尔宾与斯德丁之间的补给线。 ;;;;;;;;;;X
TUTORIAL_5_A6_NAME;计划 ;;;;;;;;;;X
TUTORIAL_5_A6_DESC;你最主要的目标是夺取比得哥什并建立供给埃尔宾的补给线。然后你就能使用所有部队从不同方向对但泽的波兰要塞进行攻击。在此之后消灭 南方的波兰军队就是轻而易举的了。记住尽量以最多数量的部队进行攻击以避免组织度的过多损耗。但是在同一个省份中堆叠过多的部队则会 带来不利影响，所以要从多个方向进行攻击。如果某个部队的组织度过低，那就让它休整。 ;;;;;;;;;;X
TUTORIAL_5_A7_NAME;命令 ;;;;;;;;;;X
TUTORIAL_5_A7_DESC;第一，通过拖曳鼠标以选择你所有的部队。然后点击比得哥什开始进攻。然后选择支援攻击，忽略时间设定，按下OK。支援攻击命令可以让你 的部队参与战斗，但并不是由自己打响战斗。支援攻击还有另一个好处，就是该部队不会去占领进攻的省份。现在请选择屈斯特林的部队并发 出攻击指令。这一行动将持续到比得哥什被占领。 ;;;;;;;;;;X
TUTORIAL_5_A8_NAME;你控制了比得哥什 ;;;;;;;;;;X
TUTORIAL_5_A8_DESC;祝贺你占领了比得哥什。你现在控制了从斯德丁到埃尔宾的补给线。现在请进行对但泽的协同攻击，注意在斯德丁和比得哥什使用支援攻击， 以埃尔宾为主攻方向。接下来你所要做的就是用部队占领波兹南。 ;;;;;;;;;;X
TUTORIAL_5_A9_NAME;胜利！ ;;;;;;;;;;X
TUTORIAL_5_A9_DESC;庆祝你的第一次胜利吧!你 现在已经学会了基本的作战 要领。 ;;;;;;;;;;X
# Chapter 6 #######################;;;;;;;;;;;X
TUTORIAL_6_A1_NAME;作战进阶知识 ;;;;;;;;;;X
TUTORIAL_6_A1_DESC;欢迎来到新手指南的最后一 章-作战进阶知识。在这一 章里我们将关注于更为高级 的命令和机动方式。你可以 学会如何在空中和海上执行 自动命令。你也同样可以了 解如何实施空降突击，登陆 作战以及重组军队。如果想 退出指南，请按下键盘上的 ESC键。 ;;;;;;;;;;X
TUTORIAL_6_A2_NAME;概况 ;;;;;;;;;;X
TUTORIAL_6_A2_DESC;在这个小剧情中，你控制日本。你的目标是通过空中和海上的进攻夺取台湾。除了台湾之外敌军还控制着制空权和中国海的制海权。所以在你 进行攻击之前，请重组部队，清除海上和空中的敌人。你可以自由行动，但我们仍强烈建议你按我们的说明进行游戏。 ;;;;;;;;;;X
TUTORIAL_6_A3_NAME;;;;;;;;;;;X
TUTORIAL_6_A3_DESC;仔细检查你的部队，使用工具条，省份界面和各种地图模式。你的部队是获得胜利的关键。你在冲绳岛拥有两支部队，一支包括了两个空降师 的，另一支则包括了两个步兵师，其中的一支拥有一个炮兵加强旅，这让它获得了额外的战力。冲绳岛上还有一小支运输船队和一个强大的战 斗机群。你可以用 它们取得制空权和制海权。 ;;;;;;;;;;X
TUTORIAL_6_A4_NAME;任务 ;;;;;;;;;;X
TUTORIAL_6_A4_DESC;任务是游戏中极其重要的部分。它们让你的空海军能够进行自主运作。因为任务种类的不同，你可以将任务的目标指定为一个省，一个海域， 或是一大片区域。一大片区域指的是许多省份的集合。通过任务栏或是右键点击目标区域都可以指定任务。在工具条里你可以对部队信息有一 个详细的认识。 ;;;;;;;;;;X
TUTORIAL_6_A5_NAME;海军任务 ;;;;;;;;;;X
TUTORIAL_6_A5_DESC;第一，让我们清除敌人的潜艇部队。选择你在奄美大岛的驱逐舰队，在任务栏（这个单位没有任务）中指派其执行战斗巡航任务，再指定其于 东中国海进行任务或是点击地图上的褐色区域。对话框接下来会让你选择任务参数。忽略这部分并按下OK键。现在你的部队自己就开始巡航了 ，并会攻击遭遇的所有敌军。当到达终止时间或是组织度和兵力下降到一定程度时，它就会自行回港。而对话框会记下每一次战斗的结果。 ;;;;;;;;;;X
TUTORIAL_6_A6_NAME;空军任务 ;;;;;;;;;;X
TUTORIAL_6_A6_DESC;现在点击奄美大岛的飞机场以选择你的战斗机群，然后用鼠标右键点击台湾的任何一个地区。台湾的三个地区(台北，高雄，花莲)都处于一个 区域内，这在地区地图模式中也可以看到。在任务栏中选择争夺空优然后按下OK键。你的战斗机就会在台湾岛上空巡航并攻击所有遭遇的敌机 ，这可以让你的伞兵安全降落。 ;;;;;;;;;;X
TUTORIAL_6_A7_NAME;重组军队 ;;;;;;;;;;X
TUTORIAL_6_A7_DESC;现在是时候重组军队开始进攻了。每一个运输单位到只能运输一个单位。为了让你的伞兵和步兵能够登上运输舰和运输机，你必须将部队分拆 。你可以通过点击部队界面中的创建新部队按键来实现这一功能。染后你可以使用+和-来将部队移动到新部队单位中。在进行攻击之前，请试 着将你的步兵和伞兵分为四个不同的部队。 ;;;;;;;;;;X
TUTORIAL_6_A8_NAME;空降攻击 ;;;;;;;;;;X
TUTORIAL_6_A8_DESC;现在你可以将一个伞兵师移动到运输机里了。点击伞兵部队界面中标志为一个降落伞的按键以完成此功能。这架运输机是由电脑自动选择的用 鼠标右键点击花莲，我们就将在那里实行空降作战。 ;;;;;;;;;;X
TUTORIAL_6_A9_NAME;占领台湾 ;;;;;;;;;;X
TUTORIAL_6_A9_DESC;祝贺你已经成功地占领了花莲。用让伞兵进入运输机同样的方式将步兵装入运输舰中。在运输舰界面中找到卸载部队选项，并尝试通过海上登 陆和空降突击的方式占领台湾的其它两个省份。记住要让所有可用的部队进行支援攻击，否则你就会遭到失败。祝你好运! ;;;;;;;;;;X
TUTORIAL_6_A10_NAME;结束语 ;;;;;;;;;;X
TUTORIAL_6_A10_DESC;你已经占领了台湾，并学会 了如何制定自动化的任务， 重组和运输军队，以及使用 步兵和伞兵进行攻击。这也 是新手指南的最后一部分， 但你仍有许多要学习的地方 。从现在起，你可以参考游 戏手册。如果条件允许的话 ，我们万分欢迎你登陆我们 的网站paradoxplaza.com。 ;;;;;;;;;;X
# Chapter 7 #######################;;;;;;;;;;;X
TUTORIAL_7_A10_NAME;贸易问题 ;;;;;;;;;;X
TUTORIAL_7_A10_DESC;你能在这里看到正在进行的贸易活动。这是指同他国进行一对一的贸易，是保持资源平衡的重要手段。这些贸易可以通过用右键点击而取消， 你可以在外交部分学到更多东西。 ;;;;;;;;;;X
TUTORIAL_7_A11_NAME;运输船队与资源仓库 ;;;;;;;;;;X
TUTORIAL_7_A11_DESC;资源被存储于仓库。一个资源仓库在国家每一个孤立的区域内都会自动地建立。而你也总会在首都得到最主要的资源仓库。为了将海外仓库的 资源运往本土，你需要运输船队。你也同样需要通过运输船队向海外的仓库运 送补给以满足当地部队的需求。补给船队是由输送船和护航舰 组成的，它们不显示在地图上，但却能被敌军的舰队拦截和摧毁。运输船队被默认为由电脑自动创建和维持，尽管你仍有亲自管理它的必要。 ;;;;;;;;;;X
#;;;;;;;;;;;X
HINT_HEADER;游戏提示#%d ;;;;;;;;;;X
HINT_SHOWHINTS;启动时显示提示 ;;;;;;;;;;X
HINT_BTN_NEXT;下一个 ;;;;;;;;;;X
HINT_BTN_CLOSE;关闭 ;;;;;;;;;;X
HINT_BTN_PREVIOUS;上一个 ;;;;;;;;;;X
##;;;;;;;;;;;X
HINT_1;按住'ctrl'，再按'+'或者'-'，可以调整游戏速度。或者通过在 时间显示上按右键弹出相关菜单来设定速度。 ;;;;;;;;;;X
HINT_2;通过小地图旁边的"+""-"图标可以缩放地图。也可以用键盘上的 快捷键"+""-"达到这个效果。 ;;;;;;;;;;X
HINT_3;点击'Pause/Break'按钮将会是游戏暂停或者恢复，也可以左键点 击时间显示来暂停，点击第二次可以恢复暂停。 ;;;;;;;;;;X
HINT_4;可以按下'shift'键给一个单位的移动路径增加额外的目的地，这 在自动生成的路线可能带来危险的时候非常有效。 ;;;;;;;;;;X
HINT_5;如果你把鼠标悬停在萤幕的按键或符号上，更多细节资讯通常会 在2秒钟后显示出来。 ;;;;;;;;;;X
HINT_6;双击锁定/取消滑动。这在工业生产分配各部门所得的工业能力时 非常有效。 ;;;;;;;;;;X
HINT_7;选择一个友方港口作为已装载部队舰船目的地，将自动卸载部队。 ;;;;;;;;;;X
HINT_8;你无法向在港运输船装载部队，先将船移动到临近的海域。 ;;;;;;;;;;X
HINT_9;组织度用来体现一支部队的战斗准备情况，在战斗过程中、行军 过程中以及没有补给的情况下会下降。在战斗中组织度降为0时， 部队会撤退；如果在被包围的情况下可能则会投降。 ;;;;;;;;;;X
HINT_10;将领的领导能力是很重要的，关键地区的重要战斗要派上你最好 的将军来指挥军队。一些优秀的将领拥有某些特长，能使部队战 斗效率得到更有效的发挥，比如用装甲指挥官指挥装甲师或机步 师，用突击队指挥官指挥山地师、陆战师和伞兵师。进攻学说对 进攻部队有额外加成，防御学说对防守中的部队有额外加成，攻 坚专家能更有效的攻击敌方堡垒。 ;;;;;;;;;;X
HINT_11;兵力反映了一支部队的人员和武器的多少，在战斗中或者在失去 补给产生损耗的情况下会降低。如果兵力显示为零，这支部队就 被歼灭了。 ;;;;;;;;;;X
HINT_12;部队的兵力只能够通过一定时间持续的补充才能得到恢复。可以 通过部队菜单上的优先化选项来使某些部队得到优先补给。 ;;;;;;;;;;X
HINT_13;组织度只要部队不移动，不处于交战状态，就会增加。民主制国 家里和平时期的部队的组织度只能达到上限的50％，这反映了部 队中部分复员的状况。 ;;;;;;;;;;X
HINT_14;默认情况下，民主兵工厂在游戏中使用部队单位仿真图。如果你 喜欢使用北约军事单位图标，请在游戏设置中更改，将“使用军 事图标”一项设定时“是”即可。 ;;;;;;;;;;X
HINT_15;在建造军事单位时，如果你的分配的工业能力不足，在建造队列 后边的单位会停止建造或者缓慢地建造。 ;;;;;;;;;;X
HINT_16;你可以将地图视点置中于世界任意位置，通过在总揽地图相应地 点上点击左键。可以按"home"键来使你的地图中央指向你选择的 部队。 ;;;;;;;;;;X
HINT_17;选择伞兵攻击时，你需要把伞兵部队装到运输机上选择伞兵攻击 选项来进行。通过这种方式进攻一个省份会计为一个额外的进攻 方向，并且迂回了敌人的要塞和河岸防御。但是这种进攻方式也 有一些特殊的修正来降低进攻的效率。 ;;;;;;;;;;X
HINT_18;运输能力代表着一个国家运输兵员武器和补给的能力。游击队的 活跃程度，占领敌方区域和装甲部队所需要的重要的油料补给都 依赖于你的运输能力，超过运输能力的极限，你的部队将得不到 充分的补给。 ;;;;;;;;;;X
HINT_19;所有的军事单位又有一个任务栏。默认下的军事单位不执行任何 任务。你可以通过右键给部队指定行军路线，也可以通过点击任 务栏来选择。 ;;;;;;;;;;X
HINT_20;升级堡垒工业海防和其他设施，可以通过右键点击选择的省份来 进行。也可以进入省份的菜单栏里进行。当你升级许多设施时要 注意查看生产栏里的所分配工业能力是否充足。 ;;;;;;;;;;X
HINT_21;加强旅是师的附属单位，它能附加于你的任何一个陆军师上，比 如防空加强旅和重型坦克加强旅。给某个师添加加强旅最简单的 方式是进入这个师的描述栏，然后点击“加强旅添加”选项。你 可以看到所有供你选自的加强旅。 ;;;;;;;;;;X
HINT_22;解除加强旅，你需要进入这个师的描述栏，点击“加强旅解除” 选项。被解除的加强旅被放入到你的预备部队中，7天的重组期后， 你可以给这个师添加新的加强旅。 ;;;;;;;;;;X
HINT_23;每个被占省份都有一个数值来显示游击队的活跃情况。游击队会 降低你的运输能力。如果放任游击活动，成建制的游击部队就会 出现，并开始攻击你的驻军。降低游击队活跃程度的办法是设置 卫戌部队和进行反游击任务。 ;;;;;;;;;;X
HINT_24;默认情况下，游戏会自动给你设置补给线和资源运输线。你需要 手动操作时，可以取消自动补给选项。 ;;;;;;;;;;X
HINT_25;你可以通过外交界面的贸易协议给你的盟友输送资源。出口资源 会自动进行，不必手动设置补给线。 ;;;;;;;;;;X
HINT_26;海空军单位可以从基地出发执行任务，基地被定义为10个等级， 从1到10。敌军可以催毁你的基地，这将使你基地内的部队无法使 用。一定要保护好你的基地，否则会大大降低你的战斗效率。 ;;;;;;;;;;X
HINT_27;科技研究需要在科技界面里分配给研究小组来进行。每个科技都 有一定的难度和组成部分，相应的每个研究小组都有一定的等级 和擅长的领域。在分配研究项目时要确保项目与研究小组擅长领 域相近。 ;;;;;;;;;;X
HINT_28;游戏中的一些省份有胜利点数。这反映到了这个省份对于游戏结 果的重要性。总胜利点数的多少决定了游戏的成败。一个省份的 胜利点数可能会随某个特定事件的发生而改变。控制敌国的胜利 点数可以使你有资格在和谈时向对方提出要求。 ;;;;;;;;;;X
HINT_29;游戏中的大多数省份都有一定种类的资源，比如能源或稀有原料。 控制这些省份是非常重要的，足够的资源能使你的工业得到最 大程度的运转。也可以同盟国进行贸易。在非本国领土上的资源 生产效率有一定的折扣。 ;;;;;;;;;;X
HINT_30;堡垒能在所有的省份上建设用来抵御敌人来自陆路的进攻。它能 够使来袭敌军的进攻效率降低。堡垒不能抵御登陆进攻和空降进 攻。海岸堡垒只能抵御敌人的登陆进攻。 ;;;;;;;;;;X
HINT_31;每个省份都可以有一些专门性设施，比如火箭发射场，防空炮， 海空军基地和堡垒。你可以通过建造界面或者直接右键点击省份 来选择建造。 ;;;;;;;;;;X
HINT_32;在省份图像的右边有省份概貌上能显示一个邻近省份的列表。通 过这个可以看出这个省如何同周围绳相连接，有普通陆路连接与 跨河连接两种方式。 ;;;;;;;;;;X
HINT_33;有些狭小的海域，比如厄勒海峡、博斯普鲁斯海峡、直布罗陀海 峡和苏伊士运河，如果他们邻近的陆地被敌国占领，那你的舰船 就无法通过。 ;;;;;;;;;;X
HINT_34;你可以通过天气模式来看一个地区的天气状况，比如雨、暴风雨、 大风雪等等。恶劣的气候会降低你部队的作战效率情报观察和 行军速度。最好不要在冬季发动进攻。 ;;;;;;;;;;X
HINT_35;想要得到最新的游戏攻略，补丁下载或者剧本MOD，可以登陆钢铁 雄心2官方论坛，www.paradoxplaza.com。 ;;;;;;;;;;X
HINT_36;一定要经常注意最顶栏的几个数字，它们表示你的矿产资源、人 民不满度、人力资源、工业能力、运输能力以及其他内容。当这 些数字有显示为红色时，表明这项现了问题。比如人民存在不满 情绪，资源储存枯竭等等。前者会造成战斗效率的下降。后者限 制了你的工业能力。 ;;;;;;;;;;X
HINT_37;在统计栏里点击一个部队，会在图里面显示其概况，确定哪支部 队需要优先补给是非常重要的。比如按兵力的多少实行补给。 ;;;;;;;;;;X
HINT_38;你在键盘上键入“？”时，可以打开省份搜索功能。输入你要找 的省份名称或省份代码。系统动切换到你所要找的省份。 ;;;;;;;;;;X
HINT_39;你可以通过F12打开游戏控制台。输入作弊码能实现一些功能，比 如触发事件，防止游戏因事件而中止，和打开战争迷雾。 ;;;;;;;;;;X
HINT_40;统计栏里的纵向栏目可以通过点击栏首来确定，栏目内容为升序 排列或者降序排列。 ;;;;;;;;;;X
HINT_41;Paradox公司的官方网址是www.paradoxplaza.com。经常去看看 会发现各种补丁的最新更新。 ;;;;;;;;;;X
HINT_42;进入外交菜单可以调整国内政策，你可以每6个月移动一下内政滚 动条。有时国家制度会限制国内政策的改变。鼠标移动到滚动条 上时可以显示出向不同方向移动产生的后果。 ;;;;;;;;;;X
HINT_43;部长负责治理你的国家。每个部长都有自己的特性。这些特性在 会影响你的工业、军队以及补给等等。选择一个合适的部长对你 的国家来说是极其重要的。每年年供你选择的初候选部长会自动 出现。部长也会影响你的国内政策的。 ;;;;;;;;;;X
HINT_44;你可以通过打开外交界面点击一个国家国旗的方式和其他国家进 行外交活动。或者通过点击这个国家的一个省份，在点击它的国 旗的方式。你也可以通过直接右键点击该国省份的方式进行某些 外交活动。 ;;;;;;;;;;X
HINT_45;左键点击你的省份，会在屏幕的左边出现一个省份概貌的菜单栏。 这个使你能够了解这个省份的工业能力、防空系统、陆地堡垒、 生产的资源、胜利点数、是否建有海空军基地、和哪些省份相 连、交通状况以及游击队的活跃程度。 ;;;;;;;;;;X
HINT_46;选择屏幕右上方的信息栏，你可以看到一个总揽信息:胜利点数、 资源生产、科技、军事单位、将领和游戏日志。 ;;;;;;;;;;X
HINT_47;赢得一个剧本的胜利，需要你和你的盟国掌控比其他联盟更多的胜利 点数。有些剧本对胜利条件有额外的要求，注意它任务的胜利条件。 ;;;;;;;;;;X
HINT_48;战争中，如果你失去了所有有胜利点数的省份，你的敌人可能会 兼并你的国家，这将导致游戏的结束。所以你一定要保护好自己 有胜利点数的省份。 ;;;;;;;;;;X
HINT_49;如果你选择的是战役剧本，你会发现非战役涉及地区都是黑的， 剧本只会在有限的地域展开，你的部队将无法进入黑色地区。 ;;;;;;;;;;X
HINT_50;加强旅在海上或空中无法添加或解除，你要在基地完成这些事情。 ;;;;;;;;;;X
HINT_51;战斗机和战术轰炸机等空军单位将无法登上航母。唯一可以登上航母 的是航母舰载机群，操作方法是，将航母移至港口，进入航母单位菜 单，选择右下方的添加加强团的方式让航母舰载机群登上航母。 ;;;;;;;;;;X
HINT_52;在海战当中航母舰载机群会自动攻击敌方目标，不许手动指令。 ;;;;;;;;;;X
HINT_53;如果你的海军单位里包括航母，你可以执行空军基地以及港口袭 击任务，从而削弱敌军在该地区的行动力。 ;;;;;;;;;;X
HINT_54;如果你发现了游戏中的bug，请与民主兵工厂游戏发行部的技术人 员联系，或者访问www.paradoxplaza.com上的paradoxbug论坛。 ;;;;;;;;;;X
HINT_55;资金用来给科研小组进行项目研究或者用来实现外交行动，比如 资助某个国家发动政变。如果你没有足够的资金，这个项目就不 可执行，在游戏界面上显示为灰色。得到资金的方法是分配工业 力给制造消费品的部门。你的国内政策会影响获得资金的多少。 ;;;;;;;;;;X
HINT_56;进入游戏菜单或者用快捷键F10都可以对游戏进行存储。你也可以 选择自动存储，这个在游戏之前和游戏中，都可以设置。 ;;;;;;;;;;X
HINT_57;陆军单位可以通过点击这个单位栏里的攻击性图标(红色箭头) 在30天内获得更高效率的补给。这会立即消耗你的补给品和油料， 但会增加这个陆军单位的战斗力。 ;;;;;;;;;;X
HINT_58;你可以把两个省份里的部队合并，用左键框中这些部队然后在部 队菜单左下角点击合并。当你选择的部队比较多时，可以按住"s hift"然后左键点击选择。合并操作不能够在战斗中或者行军中 进行。 ;;;;;;;;;;X
HINT_59;把一只部队分解成两支时，首先点击指指部队，在部队描述菜单 栏左下角有一个分解按钮。通过点击"+""-"来实现分解部队。分 配完毕后，点击其他界面就可以完成分解。 ;;;;;;;;;;X
HINT_60;给一支部队派遣将领，应首先选择这个部队，然后点击部队菜单 栏左上角的将领图片处。点击之后会出现这个国家的将军库，选 择你想要将军点击他的头像图片就可以派他指挥部队了。 ;;;;;;;;;;X
HINT_61;你可以提升一个将领，点击他的头像，然后按“提升”键。提升 将领能使他多带一些部队，但会降低他的等级。 ;;;;;;;;;;X
HINT_62;在游戏进程中，可能会有触发事件弹出。有比较简单的比如增兵 事件，也有比较复杂的，比如强制执行的战争末尾日本和平条约。 将鼠标放在按钮上，会得到执行事件的后果。 ;;;;;;;;;;X
HINT_63;当组织度很低时军事单位会撤退，当组织度为零是，这支部队一 定会撤退。如果周围都是敌国占领区并且没有己方运输舰队的话， 这支部队无处可退将会被歼灭。 ;;;;;;;;;;X
HINT_64;补给地图中绿色的部分是可以进行补给的地区，红色的部分不能 够补给。如果你的部队失去了补给将不能够有效地进行战斗。 ;;;;;;;;;;X
HINT_65;军事通行权可以使你的部队在中立的国家内通过，但不得中途停 止，最终目标只能是你或者你的盟国以及你的敌国的领土。 ;;;;;;;;;;X
HINT_66;每个海军单位都以基地为中心有一个活动范围，超出了这个范围， 这个单位将会逐渐减少组织度和兵力。 ;;;;;;;;;;X
HINT_67;空军单位只能在以基地为中心一定的航程内执行任务。所以最好 将航行相似的空军单位组成编队。由于考虑到往返，执行战斗任 务的航程比转移基地的航程要短。 ;;;;;;;;;;X
HINT_68;一只部队的经验将影响战斗效率。战斗能使战斗经验升高，而补 充新兵则会降低经验。为了提高部队的战斗经验，你需要最小损 失地赢得战斗。 ;;;;;;;;;;X
HINT_69;当你的部队在战斗中有伤亡时，只要这支部队能够得到补给，一 部分受伤的人员会自动回到你的人力库中。所以为了避免人力损 失，尽量不要使你的部队被包围。 ;;;;;;;;;;X
HINT_70;你不必直接分配IC给科研。但能维持科研组的数量取决于IC。 ;;;;;;;;;;X
HINT_71;在普通的战争模式之外，还有小的战役模式。战役模式集中体现 战斗，时间短，涉及的国家少，只能进行有限的生产和科研，有 时会出现只有战役模式才会出现的事件。 ;;;;;;;;;;X
HINT_72;一个军事单位可以攻击敌军而不必移动到地方省份，但你选择辅 助进攻时。 ;;;;;;;;;;X
HINT_73;首都以红白相间的圆圈显示。首都作为资源和补给的集散地，当 它被敌军攻破时，你会损失大量的资源和补给。 ;;;;;;;;;;X
HINT_74;如果一个国家的首都被占领，只要这个国家还控有其他省份，一 个临时的首都会产生。兼并一个国家时，如果那个国家的临时首 都没有胜利点数，你就不必去占领它。 ;;;;;;;;;;X
HINT_75;对一个省份进行核攻击，可以使这个省份的胜利点数降为1。把核 攻击的目标设为敌方胜利点数最高的省份，这样能更容易地使敌 国接受你的和谈条件。 ;;;;;;;;;;X
HINT_76;你可以进入你的某个海军舰艇的资料察看它击沉过的敌军舰艇。 ;;;;;;;;;;X
HINT_77;在海战当中，炮击距离决定了你的舰艇对敌舰攻击情况。海战双 方都寻找一个合理的距离进行战斗，这都将自动进行，效果取决 于指挥官的领导能力和航速以及天气情况 ;;;;;;;;;;X
HINT_78;海战中，你将鼠标移动移动到一只舰艇上，会显示出这支舰艇正 在攻击的敌方舰艇名称。攻击目标是根据多个因素自动确定的不 需要玩家设置。 ;;;;;;;;;;X
HINT_79;战斗在夜间往往会放慢进行。这是因为了夜间攻击效率低，而防 守效率不变。一些科技，比如雷达，会使在夜间能够更高效率的 进行。 ;;;;;;;;;;X
HINT_80;如果大量的军队集结在一个省份或则海区，这些军队将不能够最 大效率的发挥实力。因大量军队同时攻击必将是很多军队无法完 全展开，因而产生叠堆惩罚，这将降低作战效率。 ;;;;;;;;;;X
HINT_81;在战斗中你可以移动鼠标至军事单位上，来看一支部队的兵力和 组织度。 ;;;;;;;;;;X
HINT_82;港口图标显灰色时表明没有舰船在港，图标显蓝色是表示有舰船 在港。打开战争迷雾时未探测的港口都显灰色。 ;;;;;;;;;;X
HINT_83;你可以通过轰炸飞机场的方式来破坏敌方的空军基地。可以通过 打击任务破坏敌方的放空炮、火箭研究装置和其他专用设施。 ;;;;;;;;;;X
HINT_84;只要你分配了工业能力，修复毁坏的基地将会自动进行，这个不 必通过其他的方式解决。 ;;;;;;;;;;X
HINT_85;升级你的部队装备，只需要划出专门的IC就能自动升级，而不必 把军队开回工厂。这代表军队将在战场上进行逐步升级。 ;;;;;;;;;;X
HINT_86;注意科技界里各项科技的颜色，它代表了这个科技的研究情况，绿色 代表已被研究，黄色代表正在研究，红色代表未知何未被研究。 ;;;;;;;;;;X
HINT_87;平行生产模式能够同时生产军事单位。这是一种最快速的生产大量军 队的方式，但这意味着把所有的军事生产IC平均分配给每个单位。 ;;;;;;;;;;X
HINT_88;逐次生产模式意味着你将先生产一部分单位，而其他的延后。通 过这种方式将会起不到集中生产的效果。这种方式下延后的单位 暂时不会消耗人力资源。 ;;;;;;;;;;X
HINT_89;如果你没有足够的IC来生产所有队列中的单位，而你急切的期待某个 单位的完成，你可以通过点击优先化按钮时这个单位被优先建造。 ;;;;;;;;;;X
HINT_90;多人联机游戏时，必须要求版本相同，“目前的游戏”列表的“ 游戏信息”中的屏幕右上角显示版本信息。 ;;;;;;;;;;X
HINT_91;多人游戏时必须有一个作为主机，主机来进行剧本和相关设定。 主机最好是所有机器中设备最好网速最快最快的一台。 ;;;;;;;;;;X
HINT_92;当你加入战网模式，你将会发现你位于主休息室中。在这里你可 以通过选择组合框内的玩家名单进入钢铁雄心频道。 ;;;;;;;;;;X
HINT_93;和其他玩家在休息室里或者游戏频道里交流时，点击两天窗口下 面的那个窗口，然后输入你的信息按回车键。你的信息将会显示 在聊天窗口里，这意味着其他的人已经收到了这条信息。在游戏 列表里出现的玩家都会看到这条信息。 ;;;;;;;;;;X
HINT_94;在多人合作游戏中，所有的盟国玩家都有着相同等级的控制，所 以最好事先分配责任范围，避免对同一个军事单位发出指令。使 用单独的声讯系统队员之间进行交流能够提高游戏水平和解决合 作中的困难。 ;;;;;;;;;;X
HINT_95;当重读一个游戏存档时，只有主机上的游戏存档包含了所有内容， 其他客户端的存档将缺少历史事件等内容，所以要避免使用客 户端存档。 ;;;;;;;;;;X
HINT_96;陆军单位有一个“非装甲度”，这项特性表明了它容易受到某种 火力的打击，“非装甲度”高的单位被小型兵器或者火炮所攻击 是损失较大，而“非装甲度”低的单位在“非装甲攻击”下不容 易受到损失，攻击他们需要较高的“装甲攻击”。 ;;;;;;;;;;X
HINT_97;你可以通过给陆军单位附加反坦克加强旅和重型坦克加强旅的方 式增加一只部队的硬攻击。防空加强旅也可以在一定程度上达到 增加硬攻击的效果，因为高射炮也可以作为有效的反坦克武器， 比如德国的88防空炮。 ;;;;;;;;;;X
HINT_98;当军事单位有更强的防空火力时，它就更容易击落敌机。你可以 通过给陆军单位附加防空加强旅的方式增加这个单位的防空能力， 军事单位的防空火力仅对执行战术轰炸的敌机有效，飞邻或者 执行战略轰炸的敌机不会受到攻击。 ;;;;;;;;;;X
HINT_99;省份的防空设施将会对来袭的一切敌机进行打击，包括执行作战 任务和途径此地的敌机。这是一个消灭敌空军的一个很好的方式， 而且不用损耗自己的飞机。在关键省份修筑重型防空设施能够 很大程度上阻止敌空军的入侵。 ;;;;;;;;;;X
HINT_100;民主兵工厂是一个游戏，而不是对历史的模拟。有时战斗中意想 不到的结果会发生，游戏中的触发事件也可能与真实历史相悖。 这将保证同样的过程不会在两次相同的游戏中发生，降低玩家 预知“未来”的能力。 ;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#EOF;;;;;;;;;;;X
#EOF;;;;;;;;;;;X
