#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
EE_TEAM_LOST_RESEARCH_TYPE;%s失去科研专长%s ;;;;;;;;;;x
EE_GTEAM;科研组 %s 被派给 %s ;;;;;;;;;;x
EE_WEIGHT;运输能力负载： ;;;;;;;;;;X
EE_ARTILLERY_BOMBARDMENT;远程炮击 ;;;;;;;;;;x
#;;;;;;;;;;;x
EE_TRICKLEBACK_MOD;伤兵复员率修正:%s%.1f\%%\n;;;;;;;;;;x
EE_MAX_AMPHIB_MOD;两栖作战部队上限:%.0f\n;;;;;;;;;;x
#;;;;;;;;;;;x
EE_NEW_PATTERN;新的气候：%s已经在 %s出现。 ;;;;;;;;;;X
EE_END_PATTERN;%s气候已经在 %s消散。 ;;;;;;;;;;X
EE_NUCLEAR_CARRIER_NEW;%s现在可以携带核武器。 ;;;;;;;;;;X
EE_DOMESTIC_CURRENT;(当前：%d) ;;;;;;;;;;X
EE_SET_RELATION;同%s的关系设为%d。 ;;;;;;;;;;X
EE_RESOURCE;%s的储蓄改变了每天最大收入的%s%.1f\%%。 ;;;;;;;;;;x
#;;;;;;;;;;;x
EE_FREE_IC;地图外IC%+.0f. ;;;;;;;;;;X
EE_FREE_MP;地图外人力%+.0f. ;;;;;;;;;;X
EE_WAKE_LEADER;%s接受您的领导。 ;;;;;;;;;;X
EE_DEACTIVATE_UNIT_TYPE;退役 ;;;;;;;;;;X
#;;;;;;;;;;;x
EE_NAID;经济形态: %s ;;;;;;;;;;X
EE_SOPO;社会文化: %s ;;;;;;;;;;X
EE_NACU;政治思想: %s ;;;;;;;;;;X
HOINI_NATIONAL_IDENTITY;经济形态 ;;;;;;;;;;X
HOINI_SOCIAL_POLICY;社会文化 ;;;;;;;;;;X
HOINI_NATIONAL_CULTURE;政治思想 ;;;;;;;;;;X
#;;;;;;;;;;;x
EE_GEARING_LIMIT;流水线加成上限 ;;;;;;;;;;x
EE_GEARING_EFF;流水线加成效率 ;;;;;;;;;;x
#;;;;;;;;;;;x
EE_TORPEDO_ATTACK;鱼雷攻击 ;;;;;;;;;;x
#;;;;;;;;;;;x
TC_AXIS_VP;轴心国控制着至少%d个胜利点 \n;;;;;;;;;;X
TC_ALLIES_VP;盟国控制着至少%d个胜利点 \n;;;;;;;;;;X
TC_COMINTERN_VP;共产国际控制着至少%d个胜利点 \n;;;;;;;;;;X
TC_IRO_INFO;此舰队目前载有%d个师，最大可以运载%d个。 ;;;;;;;;;;X
TC_DRO_INFO;每艘运输舰可运载一个陆军师 ;;;;;;;;;;X
TC_MONTH;月数＞＝%d。 ;;;;;;;;;;X
TC_ATTACK;%s已对他们宣战。 ;;;;;;;;;;X
#;;;;;;;;;;;x
TCNOT_FLAG;世界标记‘%s’尚未设定 \n ;;;;;;;;;;X
TCNOT_LOCAL_FLAG;本地标记‘%s’尚未设定 \n ;;;;;;;;;;X
TCNOT_DIVISION;以下%d%s部队 \n ;;;;;;;;;;X
TCNOT_HEAD_OF_STATE;%s不是国家元首 \n ;;;;;;;;;;X
TCNOT_HEAD_OF_GOV;%s不是政府首脑 \n ;;;;;;;;;;X
TCNOT_LEADER_EXISTS;领袖%s未起作用 \n ;;;;;;;;;;X
TCNOT_MINISTER_EXISTS;部长%s未起作用 \n ;;;;;;;;;;X
TCNOT_TECH_KNOWN;科技%s尚未掌握 \n ;;;;;;;;;;X
TCNOT_TECH_ACTIVE;科技%s未起作用 \n ;;;;;;;;;;X
TCNOT_OIL;以下%d油料在储备中 \n ;;;;;;;;;;X
TCNOT_ENERGY;以下%d能源在储备中 \n ;;;;;;;;;;X
TCNOT_METAL;以下%d金属在储备中 \n ;;;;;;;;;;X
TCNOT_RARE_MATERIALS;以下%d稀有原料在储备中 \n ;;;;;;;;;;X
TCNOT_SUPPLIES;以下%d补给在储备中 \n ;;;;;;;;;;X
TCNOT_MANPOWER;以下%d可用兵源 \n ;;;;;;;;;;X
TCNOT_DIFFICULTY;以下难度%s \n ;;;;;;;;;;X
TCNOT_CONVOY_POOL;以下%d未部署的护航运输舰 \n ;;;;;;;;;;X
TCNOT_EVENT_OCCURRED;事件%s应该还未发生 \n ;;;;;;;;;;X
TCNOT_RANDOM_CHANCE;%d\%%的机率发生 \n ;;;;;;;;;;X
TCNOT_LOST_VP;敌人占领了不到%d\%%的%s的胜利点 \n ;;;;;;;;;;X
TCNOT_LOST_NATIONAL;敌人占领了不到%d\%%的%s的固有领土 \n ;;;;;;;;;;X
TCNOT_LOST_IC;敌人占领了不到%d\%%的%s的IC \n ;;;;;;;;;;X
TCNOT_INTEL_DIFF;情报领先优势低于%d \n ;;;;;;;;;;X
TCNOT_DISSENT;不满度低于%d \n ;;;;;;;;;;X
TCNOT_GOV_TYPE;政体不是%s \n ;;;;;;;;;;X
TCNOT_IDEOLOGY;政府不是%s \n ;;;;;;;;;;X
TCNOT_YEAR;早于%d年 \n ;;;;;;;;;;X
TCNOT_VP;胜利点低于%d \n ;;;;;;;;;;X
TCNOT_AT_WAR;和平状态 \n ;;;;;;;;;;X
TCNOT_AT_WAR_WITH;同%s处于和平状态 \n ;;;;;;;;;;X
TCNOT_ATTACK;%s没有对他们宣战。 ;;;;;;;;;;X
TCNOT_UNDER_ATTACK;%s未遭到攻击 \n ;;;;;;;;;;X
TCNOT_IS_PUPPET;%s不是傀儡政府 \n ;;;;;;;;;;X
TCNOT_PUPPET;%s不是%s的傀儡政府 \n ;;;;;;;;;;X
TCNOT_OWNED;%s不是%s拥有的 \n ;;;;;;;;;;X
TCNOT_CONTROLLED;%s未被%s控制 \n ;;;;;;;;;;X
TCNOT_GARRISON;以下%d个部队位于%s \n ;;;;;;;;;;X
TCNOT_GARRISON_BY;%s有以下%d部队部属于%s \n ;;;;;;;;;;X
TCNOT_CONTINENT;首都不在%s \n ;;;;;;;;;;X
TCNOT_COUNTRY_EXISTS;%s不存在 \n ;;;;;;;;;;X
TCNOT_ELECTION;不能进行选举 \n ;;;;;;;;;;X
TCNOT_DOMESTIC;%s低于%d \n ;;;;;;;;;;X
TCNOT_DIVISION_EXISTS;部队%d%d不存在 \n ;;;;;;;;;;X
TCNOT_DIVISION_IN_PROV;部队%d%d不在%s \n ;;;;;;;;;;X
TCNOT_BELLIGERENCE_OF;%s的好战性低于%d \n ;;;;;;;;;;X
TCNOT_BELLIGERENCE;当前好战性最少为%d \n ;;;;;;;;;;X
TCNOT_WAR;%s与%s不在战争状态 \n ;;;;;;;;;;X
TCNOT_ACCESS;%s未同意通过%s \n ;;;;;;;;;;X
TCNOT_NON_AGGRESSION;%s和%s没有互不侵犯协定 \n ;;;;;;;;;;X
TCNOT_GUARANTEE;%s没有保障%s的独立 \n ;;;;;;;;;;X
TCNOT_TRADE;%s和%s没有贸易合约 \n ;;;;;;;;;;X
TCNOT_ALLIED;%s和%s尚未结盟 \n ;;;;;;;;;;X
TCNOT_VP_RANGE;超出%d和%d之外的胜利点 ;;;;;;;;;;X
TCNOT_AXIS_VP;轴心国控制着以下%d胜利点 \n ;;;;;;;;;;X
TCNOT_ALLIES_VP;盟国控制着以下%d胜利点 \n ;;;;;;;;;;X
TCNOT_COMINTERN_VP;共产国际控制着以下%d胜利点 \n ;;;;;;;;;;X
TCNOT_MONTH;在%d月以前 ;;;;;;;;;;X
#;;;;;;;;;;;x
TCS_US;我们 ;;;;;;;;;;x
TC_FLAG;设置了‘%s’的世界标记 \n;;;;;;;;;;X
TC_LOCAL_FLAG;设置了‘%s’的本地标记 \n;;;;;;;;;;X
TC_DIVISION;至少%d%s个师 \n;;;;;;;;;;X
TC_HEAD_OF_STATE;%s是国家元首 \n;;;;;;;;;;X
TC_HEAD_OF_GOV;%s是政府首脑 \n;;;;;;;;;;X
TC_LEADER_EXISTS;指挥官%s现在可用了 \n;;;;;;;;;;X
TC_MINISTER_EXISTS;部长%s现在可用了 \n;;;;;;;;;;X
TC_TECH_KNOWN;已掌握%s科技 \n;;;;;;;;;;X
TC_TECH_ACTIVE;可研究%s科技 \n;;;;;;;;;;X
TC_OIL;至少有%d油料在储备中 \n;;;;;;;;;;X
TC_ENERGY;至少有%d能源在储备中 \n;;;;;;;;;;X
TC_METAL;至少有%d金属在储备中 \n;;;;;;;;;;X
TC_RARE_MATERIALS;至少有%d稀有原料在储备中 \n;;;;;;;;;;X
TC_SUPPLIES;至少有%d补给在储备中 \n;;;;;;;;;;X
TC_MANPOWER;至少有%d可用兵源 \n;;;;;;;;;;X
TC_DIFFICULTY;%s难度以上或更难 \n;;;;;;;;;;X
TC_CONVOY_POOL;至少 %d 未分配的商船\n;;;;;;;;;;X
TC_EVENT_OCCURRED;事件%s已经发生 \n;;;;;;;;;;X
TC_RANDOM_CHANCE;有%d\%%几率发生 \n;;;;;;;;;;X
TC_LOST_VP;敌人占领至少%d\%% %s的胜利点 \n;;;;;;;;;;X
TC_LOST_NATIONAL;敌人占领至少%d\%% %s的固有领土 \n;;;;;;;;;;X
TC_LOST_IC;敌人占领至少%d\%% %s的IC \n;;;;;;;;;;X
TC_INTEL_DIFF;情报优势至少为%d \n;;;;;;;;;;X
TC_DISSENT;不满至少为%d \n;;;;;;;;;;X
TC_GOV_TYPE;政权支持率为%s \n;;;;;;;;;;X
TC_IDEOLOGY;政府意识形态为%s \n;;;;;;;;;;X
TC_YEAR;至少到%d年 \n;;;;;;;;;;X
TC_VP;至少需要%d胜利点 \n;;;;;;;;;;X
TC_AT_WAR;战时状态 \n;;;;;;;;;;X
TC_AT_WAR_WITH;在与%s作战 \n;;;;;;;;;;X
TC_UNDER_ATTACK;%s正遭受攻击 \n;;;;;;;;;;X
TC_MAJOR;是一个列强 \n;;;;;;;;;;X
TC_NOT_MAJOR;不是一个列强 \n;;;;;;;;;;X
TC_IS_PUPPET;%s是一个傀儡政权 \n;;;;;;;;;;X
TC_PUPPET;%s是%s的傀儡 \n;;;;;;;;;;X
TC_OWNED;%s为%s所拥有 \n;;;;;;;;;;X
TC_CONTROLLED;%s被%s控制 \n;;;;;;;;;;X
TC_GARRISON;至少有%d个师在%s地区 \n;;;;;;;;;;X
TC_GARRISON_BY;%s至少有%d个师在%s地区 \n;;;;;;;;;;X
TC_CONTINENT;首都在%s \n;;;;;;;;;;X
TC_COUNTRY_EXISTS;%s继续存在 \n;;;;;;;;;;X
TC_ELECTION;将举行大选 \n;;;;;;;;;;X
TC_DOMESTIC;%s至少%d \n;;;;;;;;;;X
TC_DIVISION_EXISTS;部队%d%d存在 \n;;;;;;;;;;X
TC_DIVISION_IN_PROV;部队%d%d部署于%s \n;;;;;;;;;;X
TC_BELLIGERENCE_OF;%s的好战性至少是%d \n;;;;;;;;;;X
TC_BELLIGERENCE;当前的好战性至少是%d \n;;;;;;;;;;X
TC_WAR;%s正在与%s作战 \n;;;;;;;;;;X
TC_ACCESS;%s允许%s军事通行 \n;;;;;;;;;;X
TC_NON_AGGRESSION;%s和%s签署互不侵犯协定 \n;;;;;;;;;;X
TC_GUARANTEE;%s保障%s的独立 \n;;;;;;;;;;X
TC_TRADE;%s和%s至少有一项贸易协定 \n;;;;;;;;;;X
TC_ALLIED;%s同%s是联盟 \n;;;;;;;;;;X
TC_VP_RANGE;在%d和%d之间的胜利点 ;;;;;;;;;;X
TC_AND;和 \n;;;;;;;;;;X
TC_OR;或 \n;;;;;;;;;;X
TC_NOT;不是 \n;;;;;;;;;;X
#;;;;;;;;;;;x
TCNOT_ARMY_SIZE;%s的师不足%d。\n;;;;;;;;;;x
TC_ARMY_SIZE;%s至少需要%d个师。\n;;;;;;;;;;x
TCNOT_DAY;不是该月的第%d天。\n;;;;;;;;;;x
TC_DAY;是该月的第%d天。\n;;;;;;;;;;x
TCNOT_ARMYPER_BY;低于百分之%.f占%s师总量 ;;;;;;;;;;x
TC_ARMYPER_BY;至少百分之%.f占%s师总量 ;;;;;;;;;;x
TCNOT_OTHER_DIVISION;%s低于%d %s \n;;;;;;;;;;x
TC_OTHER_DIVISION;%s至少需要%d %s \n;;;;;;;;;;x
TCNOT_OTHER_TECH_KNOWN;%s没有'%s'科技\n;;;;;;;;;;x
TC_OTHER_TECH_KNOWN;%s拥有'%s'科技\n;;;;;;;;;;x
TCNOT_IN_CABINET;%s不在该内阁中\n;;;;;;;;;;x
TC_IN_CABINET;%s在该内阁中\n;;;;;;;;;;x
TCNOT_IS_COUNTRY;如果国体不是%s ;;;;;;;;;;x
TC_IS_COUNTRY;如果国体是%s ;;;;;;;;;;x
TCNOT_CANCHANGEPOLICY;如果不能将%s换成%d ;;;;;;;;;;x
TC_CANCHANGEPOLICY;如果能将%s换成%d ;;;;;;;;;;x
TCNOT_AIRPER_BY;低于百分之%.f占%s航空师总量 ;;;;;;;;;;x
TC_AIRPER_BY;至少百分之%.f占%s航空师总量 ;;;;;;;;;;x
TCNOT_NAVALPER_BY;低于百分之%.f占%s海军编队总量 ;;;;;;;;;;x
TC_NAVALPER_BY;至少百分之%.f占%s海军编队总量 ;;;;;;;;;;x
TCNOT_RELATION;与%s的关系低于%d ;;;;;;;;;;x
TC_RELATION;与%s的关系至少%d ;;;;;;;;;;x
TC_REVOLTRISK;%s的叛乱风险至少%f ;;;;;;;;;;x
TCNOT_REVOLTRISK;%s的叛乱风险低于%f ;;;;;;;;;;x
TC_TEAM_EXISTS;科研小组%s被激活\n;;;;;;;;;;x
TC_IC;总IC不少于%d\n;;;;;;;;;;x
TCNOT_TEAM_EXISTS;科研小组%s未被激活\n;;;;;;;;;;x
TCNOT_IC;总IC低于%d\n;;;;;;;;;;x
#;;;;;;;;;;;x
TC_CAPITALINPROV;首都是%s ;;;;;;;;;;x
TCNOT_CAPITALINPROV;首都不是%s ;;;;;;;;;;x
#;;;;;;;;;;;x
SPY_COUP_TITLE;政变 ;;;;;;;;;;x
SPY_COUP_LINE0;让我们用一个更忠诚我们的政府来取代他们的政府 ;;;;;;;;;;x
SPY_ASSASSIN_MINISTER_TITLE;暗杀内阁成员 ;;;;;;;;;;x
SPY_ASSASSIN_MINISTER_LINE0;选择想要暗杀的内阁成员 ;;;;;;;;;;x
#;;;;;;;;;;;x
BESTLEADER_SPY_INFO;他们最卓越的军事指挥官是 %s%s 位于 %s 。\n\n;;;;;;;;;;x
#;;;;;;;;;;;x
SPY_INF_LVL0;我们猜测他们大约有%d个步兵师， ;;;;;;;;;;X
SPY_INF_LVL1;我们估计他们大约有%d个步兵师， ;;;;;;;;;;X
SPY_INF_LVL2;我们几乎确定他们有%d个步兵师， ;;;;;;;;;;X
SPY_INF_LVL3;我们确定他们有%d个步兵师， ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_ARM_LVL0;我们猜测他们大约有%d个装甲师， ;;;;;;;;;;X
SPY_ARM_LVL1;我们估计他们大约有%d个装甲师， ;;;;;;;;;;X
SPY_ARM_LVL2;我们几乎确定他们有%d个装甲师， ;;;;;;;;;;X
SPY_ARM_LVL3;我们确定他们有%d个装甲师， ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_FIGHTER_LVL0;我们猜测他们大约有%d个战斗机大队， ;;;;;;;;;;X
SPY_FIGHTER_LVL1;我们估计他们大约有%d个战斗机大队， ;;;;;;;;;;X
SPY_FIGHTER_LVL2;我们几乎确定他们有%d个战斗机大队， ;;;;;;;;;;X
SPY_FIGHTER_LVL3;我们确定他们有%d个战斗机大队， ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_BOMBER_LVL0;我们猜测他们大约有%d个轰炸机大队。 ;;;;;;;;;;X
SPY_BOMBER_LVL1;我们估计他们大约有%d个轰炸机大队。 ;;;;;;;;;;X
SPY_BOMBER_LVL2;我们几乎确定他们有%d个轰炸机大队。 ;;;;;;;;;;X
SPY_BOMBER_LVL3;我们确定他们有%d个轰炸机大队。 ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_IND_LVL0;他们可能正在建造 %s。 ;;;;;;;;;;X
SPY_IND_LVL1;他们预计正集中生产 %s。 ;;;;;;;;;;X
SPY_IND_LVL2;他们相信正集中生产 %s。 ;;;;;;;;;;X
SPY_IND_LVL3;他们确实正集中生产 %s。 ;;;;;;;;;;X
#;;;;;;;;;;;x
SPY_PRODINF;步兵师 ;;;;;;;;;;X
SPY_PRODMECH;大量装甲师 ;;;;;;;;;;X
SPY_PRODBOMBER;空军的轰炸机 ;;;;;;;;;;X
SPY_PRODFIGHTER;用于夺取制空权的战斗机 ;;;;;;;;;;X
SPY_PRODNAVY;更强大的海军，以控制大海 ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_THEIR_SPY_LVL0;我们向他们渗透了%d个间谍， ;;;;;;;;;;X
SPY_THEIR_SPY_LVL1;我们向他们渗透了%d个间谍， ;;;;;;;;;;X
SPY_THEIR_SPY_LVL2;我们向他们渗透了%d个间谍， ;;;;;;;;;;X
SPY_THEIR_SPY_LVL3;我们向他们渗透了%d个间谍， ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_OWER_SPY_LVL0;并且我们猜测他们向我们渗透了%d个间谍。 ;;;;;;;;;;X
SPY_OWER_SPY_LVL1;并且我们预计他们向我们渗透了%d个间谍。 ;;;;;;;;;;X
SPY_OWER_SPY_LVL2;并且我们相信他们向我们渗透了%d个间谍。 ;;;;;;;;;;X
SPY_OWER_SPY_LVL3;并且我们确定他们向我们渗透了%d个间谍。 ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_SHIP_LVL0;我们猜测他们拥有%d条战列舰， %d艘航母和%d条战列巡洋舰， ;;;;;;;;;;X
SPY_SHIP_LVL1;我们预计他们拥有%d条战列舰， %d艘航母和%d条战列巡洋舰， ;;;;;;;;;;X
SPY_SHIP_LVL2;我们相信他们拥有%d条战列舰， %d艘航母和%d条战列巡洋舰， ;;;;;;;;;;X
SPY_SHIP_LVL3;我们确定他们拥有%d条战列舰， %d艘航母和%d条战列巡洋舰， ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_SMALLSHIP_LVL0;并且我们猜测他们拥有%d条小型舰船。 ;;;;;;;;;;X
SPY_SMALLSHIP_LVL1;并且我们预计他们拥有%d条小型舰船。 ;;;;;;;;;;X
SPY_SMALLSHIP_LVL2;并且我们相信他们拥有%d条小型舰船。 ;;;;;;;;;;X
SPY_SMALLSHIP_LVL3;并且我们确定他们拥有%d条小型舰船。 ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_NUKES_LVL0;我们确定他们没有核弹。 ;;;;;;;;;;X
SPY_NUKES_LVL1;我们确定他们没有核弹。 ;;;;;;;;;;X
SPY_NUKES_LVL2;我们确定他们没有核弹。 ;;;;;;;;;;X
SPY_NUKES_LVL3;我们确定他们没有核弹。 ;;;;;;;;;;X
#;;;;;;;;;;;X
SPY_STEAL_TECH;窃取蓝图 ;;;;;;;;;;X
SPY_MINISTER_ASSASSINATION;刺杀内阁 ;;;;;;;;;;X
SPY_LEADER_ASSASSINATION;刺杀将领 ;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING;派遣间谍 ;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN;造谣活动 ;;;;;;;;;;X
SPY_COUP;颠覆政府 ;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY;破坏工业 ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE;核工业破坏 ;;;;;;;;;;X
SPY_FOUND_PARTISANS;资助游击队 ;;;;;;;;;;X
SPY_TRAIN_PARTISANS;训练游击队 ;;;;;;;;;;X
SPY_DESTROY_AA;破坏防空设施 ;;;;;;;;;;X
SPY_DESTROY_FLEET_BASE;摧毁舰队基地 ;;;;;;;;;;X
SPY_DESTROY_AIR_BASE;摧毁空军基地 ;;;;;;;;;;X
#;;;;;;;;;;;x
SPY_STEAL_TECH_TITLE;窃取蓝图 ;;;;;;;;;;X
SPY_STEAL_TECH_LINE0;该行动可使你随机获得敌人已经研发的某个科技 ;;;;;;;;;;X
SPY_STEAL_TECH_LINE1;这将加速你的科研 ;;;;;;;;;;X
SPY_MINISTER_ASSASSINATION_TITLE;刺杀内阁 ;;;;;;;;;;X
SPY_LEADER_ASSASSINATION_TITLE;刺杀将领 ;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING_TITLE;派遣间谍 ;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING_LINE0;这将增加你在该国的间谍数目 ;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN_TITLE;造谣活动 ;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN_LINE0;该行动将增加目标国的不满度 ;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY_TITLE;破坏生产 ;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY_LINE0;通过破坏工厂和制造中心降低目标国的生产能力 ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_TITLE;核工业破坏 ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_LINE0;该行动将摧毁一颗核弹 ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_LINE1;;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_LINE2;;;;;;;;;;;X
SPY_FOUND_PARTISANS_LINE0;请选择资助游击队的地区 ;;;;;;;;;;X
SPY_FOUND_PARTISANS_TITLE;资助游击队 ;;;;;;;;;;X
SPY_TRAIN_PARTISANS_TITLE;训练游击队 ;;;;;;;;;;X
SPY_DESTROY_AA_TITLE;破坏防空设施 ;;;;;;;;;;X
SPY_DESTROY_FLEET_BASE_TITLE;摧毁舰队基地 ;;;;;;;;;;X
SPY_DESTROY_AIR_BASE_TITLE;摧毁空军基地 ;;;;;;;;;;X
SPY_FAILUER;失败将导致 ;;;;;;;;;;X
SPY_FAILUER_LOST_OF_SPIES;损失间谍 ;;;;;;;;;;X
SPY_FAILUER_DAMAGE_RELATION;与该国关系受损 ;;;;;;;;;;X
SPY_FAILUER_BELLIGERENCE_INCREASE;你的好战性增加 ;;;;;;;;;;X
#;;;;;;;;;;;x
SPY_STEAL_TECH_ROLL;尝试窃取科技蓝图 ;;;;;;;;;;X
SPY_MINISTER_ASSASSINATION_ROLL;尝试刺杀他们的内阁成员 ;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING_ROLL;命令间谍刺探敌情 ;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN_ROLL;尝试在他们的国家散布谣言 ;;;;;;;;;;X
SPY_COUP_ROLL;尝试颠覆政府 ;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY_ROLL;尝试拖延他们的生产 ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_ROLL;尝试摧毁核弹 ;;;;;;;;;;X
SPY_FOUND_PARTISANS_ROLL;尝试支持他们的捣乱者 ;;;;;;;;;;X
#;;;;;;;;;;;x
SPY_MASSMEDIA_ROLL;尝试影响世界舆论反对他们 ;;;;;;;;;;X
SPY_DISRUPT_TECHTEAM_ROLL;尝试拖延他们一个科技小组目前的研发进度 ;;;;;;;;;;X
SPY_CHANGE_MODE_ROLL;这将激活或潜伏我们在他国的间谍 ;;;;;;;;;;X
SPY_COUNTER_ESPIONAGE_ROLL;我们的反特小组将采取行动清除他国间谍 ;;;;;;;;;;X
SPY_MASSMEDIA;世界舆论操控 ;;;;;;;;;;X
SPY_MASSMEDIA_TITLE;世界舆论操控 ;;;;;;;;;;X
SPY_MASSMEDIA_LINE0;该行动将增加目标国的好战性。 ;;;;;;;;;;X
SPY_CHANGE_MODE_SLEEP;潜伏间谍 ;;;;;;;;;;X
SPY_CHANGE_MODE;激活间谍 ;;;;;;;;;;X
SPY_CHANGE_MODE_TITLE_SLEEP;潜伏间谍 ;;;;;;;;;;X
SPY_CHANGE_MODE_TITLE;激活间谍 ;;;;;;;;;;X
SPY_COUNTER_ESPIONAGE;反间谍 ;;;;;;;;;;X
SPY_COUNTER_ESPIONAGE_TITLE;反间谍 ;;;;;;;;;;X
SPY_DISRUPT_TECHTEAM;破坏科研进度 ;;;;;;;;;;X
SPY_DISRUPT_TECHTEAM_TITLE;破坏科研进度 ;;;;;;;;;;X
#;;;;;;;;;;;x
SPY_FOUND3;%s和%s的关系由此事件受到了严重的 损害。 ;;;;;;;;;;x
SPY_FOUND;他们发现了我们的企图，两 国的关系将因此受到损害。 ;;;;;;;;;;x
#;;;;;;;;;;;x
SPY_NOSPIES;我们在这个国家没有间谍，因此我们对他们一无所知。;;;;;;;;;;x
#;;;;;;;;;;;x
SPY_OWNCOUNTRY;我们有%d名间谍正在保护我们免受敌人干扰。 我们猜测%d名敌人间谍正在我国境内活动。 ;;;;;;;;;;X
SPY_OWNCOUNTRY_1;我们有%d名间谍正在保护我们免受敌人干扰。 我们估计%d名敌人间谍正在我国境内活动。 ;;;;;;;;;;X
SPY_OWNCOUNTRY_2;我们有%d名间谍正在保护我们免受敌人干扰。 报告显示%d名敌人间谍正在我国境内活动。 ;;;;;;;;;;X
SPY_OWNCOUNTRY_3;我们有%d名间谍正在保护我们免受敌人干扰。 我们确认%d名敌人间谍正在我国境内活动。 ;;;;;;;;;;X
#;;;;;;;;;;;x
DIPROL_NO_SPY;必须至少一名间谍才能开展行动 ;;;;;;;;;;x
SPY_NO_INSTANT;下次行动将开始于 ;;;;;;;;;;x
#;;;;;;;;;;;x
SPY_DEFENSE_INTELLIGENCE_FOUNDING_LINE0;这将增加保护我们免受敌人情报行动影响的间谍 ;;;;;;;;;;x
SPY_DEFENSE_COUNTER_ESPIONAGE_LINE0;我们的安全部门将采取行动清除他国间谍 ;;;;;;;;;;x
#;;;;;;;;;;;x
SPY_FORIGN_CHANCE;国外情报修正 %.1f ;;;;;;;;;;x
SPY_DEFENCE_CHANCE;反间谍修正 %.1f ;;;;;;;;;;X
SPY_NAVAL_INTELLIGENCE;海军情报 ;;;;;;;;;;X
SPY_NAVAL_INTELLIGENCE_ROLL;执行这次任务的间谍将给您带回关于海军舰队的重要信息 ;;;;;;;;;;X
SPY_NAVAL_INTELLIGENCE_TITLE;海军情报 ;;;;;;;;;;X
SPY_NAVAL_INTELLIGENCE_LINE;海军情报线  ;;;;;;;;;;X
#;;;;;;;;;;;x
SPY_PRIO_RANKING;报告优先级： %d / %d ;;;;;;;;;;X
SPY_TOT_BUDGET;谍报总预算： %.1f ;;;;;;;;;;X
SPY_BUDGET;谍报预算： %.1f / %.1f ;;;;;;;;;;X
#;;;;;;;;;;;x
BINFO_AA;对空攻击 ;;;;;;;;;;X
BINFO_AB;远程炮击 ;;;;;;;;;;X
BINFO_AD;对空防御 ;;;;;;;;;;X
BINFO_ADC;对空探测能力 ;;;;;;;;;;X
BINFO_CONV;对商船攻击 ;;;;;;;;;;X
BINFO_DD;地面防御 ;;;;;;;;;;X
BINFO_EXP;经验值 ;;;;;;;;;;X
BINFO_FU;燃油消耗量 ;;;;;;;;;;X
BINFO_HA;装甲攻击 ;;;;;;;;;;X
BINFO_MOR;士气 ;;;;;;;;;;X
BINFO_MS;最高速度 ;;;;;;;;;;X
BINFO_NAV;对海攻击 ;;;;;;;;;;X
BINFO_ORG;组织度 ;;;;;;;;;;X
BINFO_RANGE;作战航程 ;;;;;;;;;;X
BINFO_SA;非装甲攻击 ;;;;;;;;;;X
BINFO_SCA;护航攻击 ;;;;;;;;;;X
BINFO_SDC;对海探测能力 ;;;;;;;;;;X
BINFO_SD;对海防御 ;;;;;;;;;;X
BINFO_SEA;对海攻击 ;;;;;;;;;;X
BINFO_SHOR;海岸炮击 ;;;;;;;;;;X
BINFO_SO;非装甲度 ;;;;;;;;;;X
BINFO_SP;镇压能力 ;;;;;;;;;;X
BINFO_STRENGTH;兵力 ;;;;;;;;;;X
BINFO_STR;战略轰炸 ;;;;;;;;;;X
BINFO_SUA;对潜攻击 ;;;;;;;;;;X
BINFO_SUC;对潜探测能力 ;;;;;;;;;;X
