##;ENG;;;;;;;;;;X
PROV592;普拉茨堡;;;;;;;;;;X
PROV593;沃特敦（纽约州）;;;;;;;;;;X
PROV594;蒙彼利埃（佛蒙特）;;;;;;;;;;X
PROV595;康科德（新罕布什尔）;;;;;;;;;;X
PROV596;曼彻斯特（新罕布什尔）;;;;;;;;;;X
PROV597;本宁顿;;;;;;;;;;X
PROV598;奥尔巴尼（纽约州）;;;;;;;;;;X
PROV599;伍斯特（马萨诸塞）;;;;;;;;;;X
PROV600;波士顿;;;;;;;;;;X
PROV601;哈特福德（康涅狄格）;;;;;;;;;;X
PROV602;纽约;;;;;;;;;;X
PROV603;纽瓦克（新泽西）;;;;;;;;;;X
PROV604;大西洋城;;;;;;;;;;X
PROV605;多佛（特拉华）;;;;;;;;;;X
PROV606;华盛顿·哥伦比亚特区;;;;;;;;;;X
PROV607;巴尔的摩;;;;;;;;;;X
PROV608;费城;;;;;;;;;;X
PROV609;哈里斯堡;;;;;;;;;;X
PROV610;斯克兰顿（宾夕法尼亚）;;;;;;;;;;X
PROV611;阿尔图纳;;;;;;;;;;X
PROV612;锡拉丘兹;;;;;;;;;;X
PROV613;布法罗;;;;;;;;;;X
PROV614;匹兹堡;;;;;;;;;;X
PROV615;克利夫兰（俄亥俄）;;;;;;;;;;X
PROV616;底特律;;;;;;;;;;X
PROV617;弗林特;;;;;;;;;;X
PROV618;大急流城;;;;;;;;;;X
PROV619;印第安纳波利斯;;;;;;;;;;X
PROV620;芝加哥;;;;;;;;;;X
PROV621;密尔沃基;;;;;;;;;;X
PROV622;马凯特;;;;;;;;;;X
PROV623;格林贝（绿湾）;;;;;;;;;;X
PROV624;麦迪逊;;;;;;;;;;X
PROV625;皮奥里亚（伊利诺伊）;;;;;;;;;;X
PROV626;迪凯特（伊利诺伊）;;;;;;;;;;X
PROV627;埃文斯维尔;;;;;;;;;;X
PROV628;哥伦布（俄亥俄）;;;;;;;;;;X
PROV629;查尔斯顿（西弗吉尼亚）;;;;;;;;;;X
PROV630;克拉克斯堡;;;;;;;;;;X
PROV631;夏洛茨维尔;;;;;;;;;;X
PROV632;里士满（弗吉尼亚）;;;;;;;;;;X
PROV633;诺福克（弗吉尼亚）;;;;;;;;;;X
PROV634;威尔明顿（北卡罗来纳）;;;;;;;;;;X
PROV635;格林维尔（南卡罗来纳）;;;;;;;;;;X
PROV636;罗利;;;;;;;;;;X
PROV637;夏洛特;;;;;;;;;;X
PROV638;罗阿诺克;;;;;;;;;;X
PROV639;丹维尔;;;;;;;;;;X
PROV640;路易斯维尔;;;;;;;;;;X
PROV641;欧文斯伯勒;;;;;;;;;;X
PROV642;纳什维尔;;;;;;;;;;X
PROV643;阿什维尔;;;;;;;;;;X
PROV644;查尔斯顿（南卡罗来纳）;;;;;;;;;;X
PROV645;哥伦比亚（南卡罗来纳）;;;;;;;;;;X
PROV646;萨凡纳（佐治亚）;;;;;;;;;;X
PROV647;梅肯（佐治亚）;;;;;;;;;;X
PROV648;杰克逊维尔（佛罗里达）;;;;;;;;;;X
PROV649;坦帕;;;;;;;;;;X
PROV650;奥兰多;;;;;;;;;;X
PROV651;迈阿密;;;;;;;;;;X
PROV652;巴哈马群岛;;;;;;;;;;X
PROV653;特克斯和凯科斯群岛;;;;;;;;;;X
PROV654;哈瓦那;;;;;;;;;;X
PROV655;圣克拉拉（古巴）;;;;;;;;;;X
PROV656;卡马圭;;;;;;;;;;X
PROV657;关塔那摩;;;;;;;;;;X
PROV658;夏威夷岛;;;;;;;;;;X
PROV659;毛伊岛;;;;;;;;;;X
PROV660;考艾岛;;;;;;;;;;X
PROV661;弗伦奇弗里盖特沙洲;;;;;;;;;;X
PROV662;中途岛;;;;;;;;;;X
PROV663;珍珠港;;;;;;;;;;X
PROV664;佩滕（危地马拉）;;;;;;;;;;X
PROV665;巴里奥斯港（危地马拉）;;;;;;;;;;X
PROV666;圣地亚哥（古巴）;;;;;;;;;;X
PROV667;布宜诺斯艾利斯;;;;;;;;;;X
PROV668;圣胡安（多米尼加）;;;;;;;;;;X
PROV669;奥古斯塔（佐治亚）;;;;;;;;;;X
PROV670;亚特兰大;;;;;;;;;;X
PROV671;查塔努加;;;;;;;;;;X
PROV672;伯明翰（阿拉巴马）;;;;;;;;;;X
PROV673;孟菲斯（田纳西州）;;;;;;;;;;X
PROV674;格林维尔（密西西比）;;;;;;;;;;X
PROV675;杰克逊（密西西比）;;;;;;;;;;X
PROV676;莫比尔;;;;;;;;;;X
PROV677;塔拉哈西;;;;;;;;;;X
PROV678;比洛克西;;;;;;;;;;X
PROV679;巴特鲁日;;;;;;;;;;X
PROV680;新奥尔良;;;;;;;;;;X
PROV681;什里夫波特;;;;;;;;;;X
PROV682;门罗（路易斯安那）;;;;;;;;;;X
PROV683;派恩布拉夫;;;;;;;;;;X
PROV684;小石城;;;;;;;;;;X
PROV685;琼斯伯勒（阿肯色州）;;;;;;;;;;X
PROV686;史密斯堡;;;;;;;;;;X
PROV687;开普吉拉多（吉拉多角）;;;;;;;;;;X
PROV688;斯普林菲尔德（密苏里）;;;;;;;;;;X
PROV689;圣路易斯;;;;;;;;;;X
PROV690;堪萨斯城（密苏里）;;;;;;;;;;X
PROV691;锡达拉皮兹;;;;;;;;;;X
PROV692;得梅因;;;;;;;;;;X
PROV693;明尼阿波利斯;;;;;;;;;;X
PROV694;德卢斯;;;;;;;;;;X
PROV695;穆尔黒德（明尼苏达）;;;;;;;;;;X
PROV696;沃辛顿（明尼苏达）;;;;;;;;;;X
PROV697;法戈;;;;;;;;;;X
PROV698;俾斯麦;;;;;;;;;;X
PROV699;迪金森（北达科他）;;;;;;;;;;X
PROV700;佩克堡;;;;;;;;;;X
PROV701;迈尔斯城（蒙大拿）;;;;;;;;;;X
PROV702;迈诺特;;;;;;;;;;X
PROV703;比灵斯;;;;;;;;;;X
PROV704;卡斯珀;;;;;;;;;;X
PROV705;罗克斯普林斯（怀俄明）;;;;;;;;;;X
PROV706;大章克申;;;;;;;;;;X
PROV707;丹佛;;;;;;;;;;X
PROV708;麦卡莱斯特;;;;;;;;;;X
PROV709;普韦布洛;;;;;;;;;;X
PROV710;道奇城;;;;;;;;;;X
PROV711;威奇托;;;;;;;;;;X
PROV712;伊尼德;;;;;;;;;;X
PROV713;俄克拉荷马城;;;;;;;;;;X
PROV714;劳顿（俄克拉荷马）;;;;;;;;;;X
PROV715;达拉斯;;;;;;;;;;X
PROV716;休斯顿;;;;;;;;;;X
PROV717;圣安东尼奥;;;;;;;;;;X
PROV718;埃尔帕索;;;;;;;;;;X
PROV719;阿比林;;;;;;;;;;X
PROV720;阿马里洛;;;;;;;;;;X
PROV721;拉伯克;;;;;;;;;;X
PROV722;罗斯韦尔（新墨西哥）;;;;;;;;;;X
PROV723;拉斯克鲁塞斯（新墨西哥）;;;;;;;;;;X
PROV724;阿尔伯克基;;;;;;;;;;X
PROV725;圣菲（新墨西哥）;;;;;;;;;;X
PROV726;奥斯汀;;;;;;;;;;X
PROV727;银城（新墨西哥）;;;;;;;;;;X
PROV728;图森（亚利桑那）;;;;;;;;;;X
PROV729;金曼（亚利桑那）;;;;;;;;;;X
PROV730;菲尼克斯;;;;;;;;;;X
PROV731;大峡谷;;;;;;;;;;X
PROV732;普罗沃;;;;;;;;;;X
PROV733;盐湖城;;;;;;;;;;X
PROV734;拉斯维加斯;;;;;;;;;;X
PROV735;莫哈韦沙漠;;;;;;;;;;X
PROV736;圣巴巴拉（加利福尼亚）;;;;;;;;;;X
PROV737;墨西卡利;;;;;;;;;;X
PROV738;拉巴斯（墨西哥）;;;;;;;;;;X
PROV739;埃莫西约;;;;;;;;;;X
PROV740;诺加莱斯;;;;;;;;;;X
PROV741;华雷斯城;;;;;;;;;;X
PROV742;奇瓦瓦;;;;;;;;;;X
PROV743;库利亚坎;;;;;;;;;;X
PROV744;杜兰戈;;;;;;;;;;X
PROV745;蒙克洛瓦;;;;;;;;;;X
PROV746;米德兰;;;;;;;;;;X
PROV747;蒙特雷;;;;;;;;;;X
PROV748;科珀斯克里斯蒂;;;;;;;;;;X
PROV749;坦皮科;;;;;;;;;;X
PROV750;圣路易斯波托西;;;;;;;;;;X
PROV751;瓜达拉哈拉（墨西哥）;;;;;;;;;;X
PROV752;墨西哥城;;;;;;;;;;X
PROV753;普埃布拉;;;;;;;;;;X
PROV754;阿卡普尔科;;;;;;;;;;X
PROV755;比亚埃尔莫萨;;;;;;;;;;X
PROV756;梅里达（墨西哥）;;;;;;;;;;X
PROV757;危地马拉城（危地马拉）;;;;;;;;;;X
PROV758;伯利兹城（伯利兹）;;;;;;;;;;X
PROV759;圣萨尔瓦多（萨尔瓦多）;;;;;;;;;;X
PROV760;特古西加尔巴（洪都拉斯）;;;;;;;;;;X
PROV761;圣迭戈（加利福尼亚）;;;;;;;;;;X
PROV762;洛杉矶;;;;;;;;;;X
PROV763;弗雷斯诺;;;;;;;;;;X
PROV764;萨克拉门托;;;;;;;;;;X
PROV765;旧金山;;;;;;;;;;X
PROV766;雷丁（加利福尼亚）;;;;;;;;;;X
PROV767;内华达山脉;;;;;;;;;;X
PROV768;里诺（内华达）;;;;;;;;;;X
PROV769;哈尼盆地;;;;;;;;;;X
PROV770;波卡特洛;;;;;;;;;;X
PROV771;博伊西;;;;;;;;;;X
PROV772;大福克斯;;;;;;;;;;X
PROV773;密苏拉;;;;;;;;;;X
PROV774;大瀑布城;;;;;;;;;;X
PROV775;比尤特;;;;;;;;;;X
PROV776;科达伦;;;;;;;;;;X
PROV777;森瓦利;;;;;;;;;;X
PROV778;蓝山;;;;;;;;;;X
PROV779;斯波坎;;;;;;;;;;X
PROV780;西雅图;;;;;;;;;;X
PROV781;亚基马;;;;;;;;;;X
PROV782;塔科马;;;;;;;;;;X
PROV783;波特兰（俄勒冈州）;;;;;;;;;;X
PROV784;喀斯喀特山脉;;;;;;;;;;X
PROV785;托纳斯基特;;;;;;;;;;X
PROV786;尤金;;;;;;;;;;X
PROV787;拉皮德城;;;;;;;;;;X
PROV788;苏福尔斯城;;;;;;;;;;X
PROV789;奥马哈;;;;;;;;;;X
PROV790;斯科茨布拉夫;;;;;;;;;;X
PROV791;堪萨斯城（堪萨斯）;;;;;;;;;;X
PROV792;圣约瑟夫（密苏里）;;;;;;;;;;X
PROV793;哥伦比亚（密苏里）;;;;;;;;;;X
PROV794;雷索卢申堡;;;;;;;;;;X
PROV795;艾伯特王子城;;;;;;;;;;X
PROV796;埃德蒙顿;;;;;;;;;;X
PROV797;卡尔加里;;;;;;;;;;X
PROV798;萨斯卡通;;;;;;;;;;X
PROV799;里贾纳;;;;;;;;;;X
PROV800;格陵兰;;;;;;;;;;X
PROV801;荷属安的列斯;;;;;;;;;;X
PROV802;巴基西梅托;;;;;;;;;;X
PROV803;巴兰基亚;;;;;;;;;;X
PROV804;马拉开波;;;;;;;;;;X
PROV805;乔卢特卡（洪都拉斯）;;;;;;;;;;X
PROV806;圣佩德罗苏拉（洪都拉斯）;;;;;;;;;;X
PROV807;特鲁希略（洪都拉斯）;;;;;;;;;;X
PROV808;英属向风群岛;;;;;;;;;;X
PROV809;特立尼达和多巴哥;;;;;;;;;;X
PROV810;库马纳;;;;;;;;;;X
PROV811;加拉加斯;;;;;;;;;;X
PROV812;库库塔;;;;;;;;;;X
PROV813;波哥大;;;;;;;;;;X
PROV814;瓜亚基尔;;;;;;;;;;X
PROV815;基多;;;;;;;;;;X
PROV816; 特鲁希略（秘鲁）;;;;;;;;;;X
PROV817;帕斯塔萨◆纳波;;;;;;;;;;X
PROV818;伊基托斯;;;;;;;;;;X
PROV819;米图;;;;;;;;;;X
PROV820;圣加利布埃尔（沃佩斯）;;;;;;;;;;X
PROV821;普卡尔帕;;;;;;;;;;X
PROV822;里奥布朗库;;;;;;;;;;X
PROV823;科阿里;;;;;;;;;;X
PROV824;马瑙斯;;;;;;;;;;X
PROV825;波多韦柳;;;;;;;;;;X
PROV826;圣塔伦;;;;;;;;;;X
PROV827;里韦拉尔塔;;;;;;;;;;X
PROV828;科维哈;;;;;;;;;;X
PROV829;库斯科;;;;;;;;;;X
PROV830;利马;;;;;;;;;;X
PROV831;阿雷基帕;;;;;;;;;;X
PROV832;拉巴斯（玻利维亚）;;;;;;;;;;X
PROV833;佩塞韦兰西亚;;;;;;;;;;X
PROV834;库亚巴;;;;;;;;;;X
PROV835;马托格罗索;;;;;;;;;;X
PROV836;圣克鲁斯（玻利维亚）;;;;;;;;;;X
PROV837;亚松森;;;;;;;;;;X
PROV838;苏克雷;;;;;;;;;;X
PROV839;安托法加斯塔;;;;;;;;;;X
PROV840;圣地亚哥（智利）;;;;;;;;;;X
PROV841;胡安·费尔南德斯群岛;;;;;;;;;;X
PROV842;科皮亚波;;;;;;;;;;X
PROV843;圣米格尔◆德图库曼;;;;;;;;;;X
PROV844;科连特斯;;;;;;;;;;X
PROV845;科尔多瓦;;;;;;;;;;X
PROV846;埃斯特城;;;;;;;;;;X
PROV847;库里蒂巴;;;;;;;;;;X
PROV848;阿雷格里港;;;;;;;;;;X
PROV849;蒙得维的亚;;;;;;;;;;X
PROV850;康科迪亚;;;;;;;;;;X
PROV851;罗萨里奥;;;;;;;;;;X
PROV852;马德普拉塔;;;;;;;;;;X
PROV853;布兰卡港;;;;;;;;;;X
PROV854;里奥科罗拉多;;;;;;;;;;X
PROV855;内乌肯;;;;;;;;;;X
PROV856;蒙特港;;;;;;;;;;X
PROV857;马德林港;;;;;;;;;;X
PROV858;里瓦达维亚海军准将城;;;;;;;;;;X
PROV859;圣卡洛斯◆德巴里洛切;;;;;;;;;;X
PROV860;艾森港;;;;;;;;;;X
PROV861;波韦尼尔（火地岛）;;;;;;;;;;X
PROV862;格雷戈雷斯省长镇;;;;;;;;;;X
PROV863;里奥加耶戈斯;;;;;;;;;;X
PROV864;蓬塔阿雷纳斯;;;;;;;;;;X
PROV865;乌斯怀亚（火地岛）;;;;;;;;;;X
PROV866;福克兰群岛;;;;;;;;;;X
PROV867;圣费尔南多（委内瑞拉）;;;;;;;;;;X
PROV868;伊尼里达港;;;;;;;;;;X
PROV869;玻利瓦尔城;;;;;;;;;;X
PROV870;圭亚那城;;;;;;;;;;X
PROV871;库尤尼;;;;;;;;;;X
PROV872;博阿维斯塔;;;;;;;;;;X
PROV873;乔治敦（圭亚那）;;;;;;;;;;X
PROV874;帕拉马里博;;;;;;;;;;X
PROV875;卡宴;;;;;;;;;;X
PROV876;马卡帕;;;;;;;;;;X
PROV877;马拉若岛;;;;;;;;;;X
PROV878;马拉巴;;;;;;;;;;X
PROV879;贝伦;;;;;;;;;;X
PROV880;福塔莱萨;;;;;;;;;;X
PROV881;累西腓;;;;;;;;;;X
PROV882;萨尔瓦多（巴西）;;;;;;;;;;X
PROV883;戈亚斯;;;;;;;;;;X
PROV884;维多利亚（巴西）;;;;;;;;;;X
PROV885;里约热内卢;;;;;;;;;;X
PROV886;圣保罗;;;;;;;;;;X
PROV887;坎皮纳斯;;;;;;;;;;X
PROV888;巴拿马城;;;;;;;;;;X
PROV889;科隆（巴拿马）;;;;;;;;;;X
PROV890;麦德林;;;;;;;;;;X
PROV891;牙买加;;;;;;;;;;X
PROV892;太子港;;;;;;;;;;X
PROV893;圣地亚哥（多米尼加）;;;;;;;;;;X
PROV894;圣多明各;;;;;;;;;;X
PROV895;波多黎各岛;;;;;;;;;;X
PROV896;多米尼克;;;;;;;;;;X
PROV897;英属背风群岛;;;;;;;;;;X
PROV898;瓜德罗普岛;;;;;;;;;;X
PROV899;马提尼克岛;;;;;;;;;;X
PROV900;苏伊士运河区（东岸）;;;;;;;;;;X
PROV901;塞得港;;;;;;;;;;X
PROV902;宰加济格;;;;;;;;;;X
PROV903;开罗;;;;;;;;;;X
PROV904;坦塔;;;;;;;;;;X
PROV905;法尤姆;;;;;;;;;;X
PROV906;亚历山大港;;;;;;;;;;X
PROV907;盖塔拉;;;;;;;;;;X
PROV908;格拉维拉;;;;;;;;;;X
PROV909;阿拉曼;;;;;;;;;;X
PROV910;富凯;;;;;;;;;;X
PROV911;马特鲁港;;;;;;;;;;X
PROV912;富阿德井;;;;;;;;;;X
PROV913;拜利井;;;;;;;;;;X
PROV914;西迪拜拉尼;;;;;;;;;;X
PROV915;塞卢姆;;;;;;;;;;X
PROV916;拜尔迪耶;;;;;;;;;;X
PROV917;卡普佐堡;;;;;;;;;;X
PROV918;马达莱纳堡;;;;;;;;;;X
PROV919;托布鲁克;;;;;;;;;;X
PROV920;德尔纳;;;;;;;;;;X
PROV921;梅齐利（穆海利）;;;;;;;;;;X
PROV922;摩苏斯（迈苏斯）;;;;;;;;;;X
PROV923;巴尔切（迈尔季）;;;;;;;;;;X
PROV924;班加西;;;;;;;;;;X
PROV925;艾季达比亚;;;;;;;;;;X
PROV926;杰格布卜;;;;;;;;;;X
PROV927;奥吉拉;;;;;;;;;;X
PROV928;索凯奈;;;;;;;;;;X
PROV929;苏尔特;;;;;;;;;;X
PROV930;胡姆斯;;;;;;;;;;X
PROV931;古达米斯;;;;;;;;;;X
PROV932;的黎波里（利比亚）;;;;;;;;;;X
PROV933;祖瓦拉;;;;;;;;;;X
PROV934;加夫萨;;;;;;;;;;X
PROV935;加贝斯;;;;;;;;;;X
PROV936;斯法克斯;;;;;;;;;;X
PROV937;卡塞林;;;;;;;;;;X
PROV938;苏塞;;;;;;;;;;X
PROV939;突尼斯;;;;;;;;;;X
PROV940;比塞特;;;;;;;;;;X
PROV941;塔巴卡;;;;;;;;;;X
PROV942;波尼（安纳巴）;;;;;;;;;;X
PROV943;君士坦丁（北非）;;;;;;;;;;X
PROV944;塞提夫;;;;;;;;;;X
PROV945;菲利普维尔（斯基克达）;;;;;;;;;;X
PROV946;布日伊（贝贾亚）;;;;;;;;;;X
PROV947;麦迪亚;;;;;;;;;;X
PROV948;穆阿凯斯尔;;;;;;;;;;X
PROV949;阿尔及尔;;;;;;;;;;X
PROV950;穆斯塔加奈姆;;;;;;;;;;X
PROV951;西迪贝勒阿巴斯;;;;;;;;;;X
PROV952;特莱姆森;;;;;;;;;;X
PROV953;奥兰（瓦赫兰）;;;;;;;;;;X
PROV954;梅利利亚;;;;;;;;;;X
PROV955;桑胡尔霍镇（胡塞马）;;;;;;;;;;X
PROV956;乌季达;;;;;;;;;;X
PROV957;休达;;;;;;;;;;X
PROV958;卡萨布兰卡;;;;;;;;;;X
PROV959;马拉喀什;;;;;;;;;;X
PROV960;萨菲;;;;;;;;;;X
PROV961;拉巴特;;;;;;;;;;X
PROV962;本斯镇（塔尔法亚）;;;;;;;;;;X
PROV963;拉斯帕尔马斯;;;;;;;;;;X
PROV964;圣克鲁斯◆德特内里费;;;;;;;;;;X
PROV965;海尼夫拉;;;;;;;;;;X
PROV966;阿加迪尔;;;;;;;;;;X
PROV967;伊夫尼;;;;;;;;;;X
PROV968;瓦尔扎扎特;;;;;;;;;;X
PROV969;布阿尔费;;;;;;;;;;X
PROV970;热里维尔（巴亚兹）;;;;;;;;;;X
PROV971;阿尤恩;;;;;;;;;;X
PROV972;锡兹内罗斯城（达赫拉）;;;;;;;;;;X
PROV973;艾蒂安港（努瓦迪布）;;;;;;;;;;X
PROV974;古罗堡（弗德里克）;;;;;;;;;;X
PROV975;陶代尼;;;;;;;;;;X
PROV976;加奥;;;;;;;;;;X
PROV977;廷巴克图（传说之城）;;;;;;;;;;X
PROV978;莫普提;;;;;;;;;;X
PROV979;塞古;;;;;;;;;;X
PROV980;萨赫勒◆纽罗;;;;;;;;;;X
PROV981;达喀尔;;;;;;;;;;X
PROV982;巴瑟斯特（班珠尔）;;;;;;;;;;X
PROV983;比绍;;;;;;;;;;X
PROV984;坦巴昆达;;;;;;;;;;X
PROV985;卡伊;;;;;;;;;;X
PROV986;巴马科;;;;;;;;;;X
PROV987;科纳克里;;;;;;;;;;X
PROV988;弗里敦;;;;;;;;;;X
PROV989;拉贝（几内亚）;;;;;;;;;;X
PROV990;锡吉里;;;;;;;;;;X
PROV991;康康（几内亚）;;;;;;;;;;X
PROV992;蒙罗维亚;;;;;;;;;;X
PROV993;阿比让;;;;;;;;;;X
PROV994;锡卡索;;;;;;;;;;X
PROV995;布瓦凯;;;;;;;;;;X
PROV996;博博迪乌拉索;;;;;;;;;;X
PROV997;瓦加杜古;;;;;;;;;;X
PROV998;尼亚美;;;;;;;;;;X
PROV999;索科托;;;;;;;;;;X
PROV1000;塔马利;;;;;;;;;;X
PROV1001;库马西;;;;;;;;;;X
PROV1002;阿克拉;;;;;;;;;;X
PROV1003;洛美;;;;;;;;;;X
PROV1004;巴萨里（巴萨）;;;;;;;;;;X
PROV1005;帕拉库;;;;;;;;;;X
PROV1006;波多诺伏（新港）;;;;;;;;;;X
PROV1007;伊洛林;;;;;;;;;;X
PROV1008;拉各斯;;;;;;;;;;X
PROV1009;卡杜纳;;;;;;;;;;X
PROV1010;奥尼查;;;;;;;;;;X
PROV1011;哈科特港;;;;;;;;;;X
PROV1012;加沙卡;;;;;;;;;;X
PROV1013;瓦德;;;;;;;;;;X
PROV1014;拉佩林堡（塔曼拉塞特）;;;;;;;;;;X
PROV1015;加特◆塞卜哈;;;;;;;;;;X
PROV1016;穆尔祖克（迈尔祖格）;;;;;;;;;;X
PROV1017;卡兰舒沙海;;;;;;;;;;X
PROV1018;库夫拉;;;;;;;;;;X
PROV1019;大沙海;;;;;;;;;;X
PROV1020;锡瓦绿洲;;;;;;;;;;X
PROV1021;拜哈里耶绿洲;;;;;;;;;;X
PROV1022;西部沙漠;;;;;;;;;;X
PROV1023;艾斯尤特;;;;;;;;;;X
PROV1024;卢克索;;;;;;;;;;X
PROV1025;古赛尔;;;;;;;;;;X
PROV1026;阿斯旺;;;;;;;;;;X
PROV1027;伊德富;;;;;;;;;;X
PROV1028;瓦迪哈勒法;;;;;;;;;;X
PROV1029;栋古拉;;;;;;;;;;X
PROV1030;苏丹港;;;;;;;;;;X
PROV1031;阿特巴拉;;;;;;;;;;X
PROV1032;恩图曼（乌姆杜尔曼）;;;;;;;;;;X
PROV1033;马萨瓦;;;;;;;;;;X
PROV1034;加勒卡约◆奥比亚;;;;;;;;;;X
PROV1035;柏培拉;;;;;;;;;;X
PROV1036;泽拉;;;;;;;;;;X
PROV1037;吉布提;;;;;;;;;;X
PROV1038;阿萨布;;;;;;;;;;X
PROV1039;阿斯马拉;;;;;;;;;;X
PROV1040;卡萨拉;;;;;;;;;;X
PROV1041;加拉巴特;;;;;;;;;;X
PROV1042;贡德尔（非洲）;;;;;;;;;;X
PROV1043;德塞;;;;;;;;;;X
PROV1044;德卜勒马科斯;;;;;;;;;;X
PROV1045;甘贝拉;;;;;;;;;;X
PROV1046;亚的斯亚贝巴;;;;;;;;;;X
PROV1047;季马（非洲）;;;;;;;;;;X
PROV1048;阿杜瓦;;;;;;;;;;X
PROV1049;迪纳基尔;;;;;;;;;;X
PROV1050;德雷达瓦;;;;;;;;;;X
PROV1051;哈勒尔;;;;;;;;;;X
PROV1052;戈巴;;;;;;;;;;X
PROV1053;莫亚莱;;;;;;;;;;X
PROV1054;欧加登;;;;;;;;;;X
PROV1055;拜多亚（拜达博）;;;;;;;;;;X
PROV1056;摩加迪沙;;;;;;;;;;X
PROV1057;维尔茨堡;;;;;;;;;;X
PROV1058;基斯马尤;;;;;;;;;;X
PROV1059;马萨比特;;;;;;;;;;X
PROV1060;内罗毕;;;;;;;;;;X
PROV1061;蒙巴萨;;;;;;;;;;X
PROV1062;塔波拉;;;;;;;;;;X
PROV1063;基加利;;;;;;;;;;X
PROV1064;坎帕拉;;;;;;;;;;X
PROV1065;马拉卡勒;;;;;;;;;;X
PROV1066;喀土穆;;;;;;;;;;X
PROV1067;阿特龙;;;;;;;;;;X
PROV1068;乌拜伊德;;;;;;;;;;X
PROV1069;瓦乌;;;;;;;;;;X
PROV1070;班加苏;;;;;;;;;;X
PROV1071;斯坦利维尔（基桑加尼）;;;;;;;;;;X
PROV1072;本巴◆布塔;;;;;;;;;;X
PROV1073;科斯特曼斯维尔（布卡武）;;;;;;;;;;X
PROV1074;科基拉维尔（姆班达卡）;;;;;;;;;;X
PROV1075;布拉柴维尔;;;;;;;;;;X
PROV1076;因普丰多;;;;;;;;;;X
PROV1077;雅温得;;;;;;;;;;X
PROV1078;班吉;;;;;;;;;;X
PROV1079;阿尚博堡（萨尔）;;;;;;;;;;X
PROV1080;拉密堡（恩贾梅纳）;;;;;;;;;;X
PROV1081;拉若;;;;;;;;;;X
PROV1082;提贝斯提;;;;;;;;;;X
PROV1083;阿加德兹;;;;;;;;;;X
PROV1084;津德尔;;;;;;;;;;X
PROV1085;迈杜古里;;;;;;;;;;X
PROV1086;马鲁阿;;;;;;;;;;X
PROV1087;恩冈代雷;;;;;;;;;;X
PROV1088;贝尔图阿;;;;;;;;;;X
PROV1089;杜阿拉;;;;;;;;;;X
PROV1090;圣多美;;;;;;;;;;X
PROV1091;巴塔;;;;;;;;;;X
PROV1092;利伯维尔;;;;;;;;;;X
PROV1093;黑角;;;;;;;;;;X
PROV1094;卡宾达;;;;;;;;;;X
PROV1095;巴纳纳;;;;;;;;;;X
PROV1096;罗安达;;;;;;;;;;X
PROV1097;亨里克◆德卡瓦略镇;;;;;;;;;;X
PROV1098;卢卢阿布尔（卡南加）;;;;;;;;;;X
PROV1099;芒古;;;;;;;;;;X
PROV1100;新里斯本（万博）;;;;;;;;;;X
PROV1101;本格拉;;;;;;;;;;X
PROV1102;木萨米迪什（纳米贝）;;;;;;;;;;X
PROV1103;佩雷拉德萨镇（翁吉瓦）;;;;;;;;;;X
PROV1104;卡拉博;;;;;;;;;;X
PROV1105;马翁;;;;;;;;;;X
PROV1106;赫鲁特方丹;;;;;;;;;;X
PROV1107;翁丹瓜;;;;;;;;;;X
PROV1108;沃尔维斯港（鲸湾港）;;;;;;;;;;X
PROV1109;吕德里茨;;;;;;;;;;X
PROV1110;温得和克;;;;;;;;;;X
PROV1111;弗朗西斯敦;;;;;;;;;;X
PROV1112;加贝罗内斯（哈博罗内）;;;;;;;;;;X
PROV1113;马弗京;;;;;;;;;;X
PROV1114;金伯利;;;;;;;;;;X
PROV1115;跳羚镇（斯普林博克）;;;;;;;;;;X
PROV1116;开普敦;;;;;;;;;;X
PROV1117;伊丽莎白港;;;;;;;;;;X
PROV1118;东伦敦;;;;;;;;;;X
PROV1119;德班;;;;;;;;;;X
PROV1120;约翰内斯堡;;;;;;;;;;X
PROV1121;比勒陀利亚;;;;;;;;;;X
PROV1122;洛伦索◆马贵斯（马普托）;;;;;;;;;;X
PROV1123;伊尼扬巴内;;;;;;;;;;X
PROV1124;布拉瓦约;;;;;;;;;;X
PROV1125;索尔兹伯里（哈拉雷）;;;;;;;;;;X
PROV1126;卢萨卡;;;;;;;;;;X
PROV1127;伊丽莎白维尔（卢本巴希）;;;;;;;;;;X
PROV1128;姆皮卡;;;;;;;;;;X
PROV1129;钦戈拉;;;;;;;;;;X
PROV1130;贝拉;;;;;;;;;;X
PROV1131;太特;;;;;;;;;;X
PROV1132;松巴;;;;;;;;;;X
PROV1133;克利马内;;;;;;;;;;X
PROV1134;菲亚纳兰楚阿;;;;;;;;;;X
PROV1135;留尼汪岛;;;;;;;;;;X
PROV1136;毛里求斯;;;;;;;;;;X
PROV1137;塔那那利佛;;;;;;;;;;X
PROV1138;卡布拉尔镇（利欣加）;;;;;;;;;;X
PROV1139;林迪;;;;;;;;;;X
PROV1140;达累斯萨拉姆;;;;;;;;;;X
PROV1141;坦噶;;;;;;;;;;X
PROV1142;利奥波德维尔（金沙萨）;;;;;;;;;;X
PROV1143;金杜;;;;;;;;;;X
PROV1144;阿尔伯特维尔（卡莱米）;;;;;;;;;;X
PROV1145;卡诺;;;;;;;;;;X
PROV1146;背风群岛;;;;;;;;;;X
