#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
AREA_UPPER_NILE_VALLEY;上尼罗河谷地 ;;;;;;;;;;X
AREA_UTAH;犹他州 ;;;;;;;;;;X
AREA_UZBEKISTAN;乌兹别克斯坦 ;;;;;;;;;;X
AREA_VAESTRA_SVEALAND;西普鲁士 ;;;;;;;;;;X
AREA_VELIKIYE_LUKI;大卢基 ;;;;;;;;;;X
AREA_VERA_CRUZ;韦拉克鲁斯 ;;;;;;;;;;X
AREA_VERMONT;佛蒙特州 ;;;;;;;;;;X
AREA_VIRGINIA;弗吉尼亚州 ;;;;;;;;;;X
AREA_VLADIMIR;弗拉基米尔 ;;;;;;;;;;X
AREA_VOLTA;沃尔特 ;;;;;;;;;;X
AREA_WALLONIA;瓦隆 ;;;;;;;;;;X
AREA_WARSAW;华沙 ;;;;;;;;;;X
AREA_WASHINGTON;华盛顿州 ;;;;;;;;;;X
AREA_WEST_ANDALUCIA;埃斯特雷马杜拉 ;;;;;;;;;;X
AREA_WEST_ATLAS;西阿特拉斯山脉 ;;;;;;;;;;X
AREA_WEST_ENGLAND;西英格兰 ;;;;;;;;;;X
AREA_WEST_JAVA;爪哇岛 ;;;;;;;;;;X
AREA_WEST_VIRGINIA;西弗吉尼亚州 ;;;;;;;;;;X
AREA_WESTERN_DESERT;西部沙漠 ;;;;;;;;;;X
AREA_WESTERN_GHAT;俾路支斯坦 ;;;;;;;;;;X
AREA_WESTERN_HUNGARY;西匈牙利 ;;;;;;;;;;X
AREA_WESTPHALEN;威斯特法伦 ;;;;;;;;;;X
AREA_WISCONSIN;威斯康星州 ;;;;;;;;;;X
AREA_WYOMING;怀俄明州 ;;;;;;;;;;X
AREA_XIKANG;西康 ;;;;;;;;;;X
AREA_XINJIANG;新疆 ;;;;;;;;;;X
AREA_YAKUTSK;雅库茨克 ;;;;;;;;;;X
AREA_YEMENITE_MOUNTAINS;也门山脉 ;;;;;;;;;;X
AREA_YUKON;育空-西北地区 ;;;;;;;;;;X
AREA_YUNNAN;云南 ;;;;;;;;;;X
AREA_ZABAIKALYE;后贝加尔 ;;;;;;;;;;X
AREA_ZHEJIANG;浙江 ;;;;;;;;;;X
#;;;;;;;;;;;x
AREA_ADRIATIC_SEA;亚得里亚海 ;;;;;;;;;;X
AREA_AEGEAN_SEA;爱琴海 ;;;;;;;;;;X
AREA_ALBORAN_SEA;阿尔沃兰海 ;;;;;;;;;;X
AREA_ALEUTIANS;阿留申海沟 ;;;;;;;;;;X
AREA_ANGOLA_PLAIN;安哥拉海原 ;;;;;;;;;;X
AREA_ARAFURA_SEA;阿拉弗拉海 ;;;;;;;;;;X
AREA_ARCTIC_OCEAN;格陵兰海 ;;;;;;;;;;X
AREA_ARGENTINE_PLAIN;阿根廷海原 ;;;;;;;;;;X
AREA_ASCENSION_FRACTURE_ZONE;阿森松断裂带 ;;;;;;;;;;X
AREA_ATLANTIC_INDIAN_RIDGE;大西洋-印度洋海岭 ;;;;;;;;;;X
AREA_AZORES;亚速尔海 ;;;;;;;;;;X
AREA_BALEARIC_SEA;巴利阿里海 ;;;;;;;;;;X
AREA_BANDA_SEA;班达海 ;;;;;;;;;;X
AREA_BARENTS_SEA;巴伦支海 ;;;;;;;;;;X
AREA_BAY_OF_BISCAY;比斯开湾 ;;;;;;;;;;X
AREA_BERMUDA_TRIANGLE;百慕大三角 ;;;;;;;;;;X
AREA_BLACK_SEA;黑海 ;;;;;;;;;;X
AREA_BOTHNIAN_BAY;波的尼亚湾 ;;;;;;;;;;X
AREA_CAP_ST_VINCENT;圣文森特角 ;;;;;;;;;;X
AREA_CAP_VERDE;佛得角 ;;;;;;;;;;X
AREA_CAPE_FINISTERRE;菲尼斯特雷角 ;;;;;;;;;;X
AREA_CAROLINES;马绍尔岛链 ;;;;;;;;;;X
AREA_CELEBES_SEA;西里伯斯海(苏拉威西海) ;;;;;;;;;;X
AREA_CENTRAL_ATLANTIC;中大西洋 ;;;;;;;;;;X
AREA_CENTRAL_CARRIBEAN;加勒比海中部 ;;;;;;;;;;X
AREA_CENTRAL_NORTHSEA;北海中部 ;;;;;;;;;;X
AREA_CENTRAL_PHILIPPINE_SEA;菲律宾海中部 ;;;;;;;;;;X
AREA_COAST_OF_AFRICA;非洲海岸 ;;;;;;;;;;X
AREA_COAST_OF_ANGOLA_NAMIBIA;安哥拉-纳米比亚海岸 ;;;;;;;;;;X
AREA_COAST_OF_ARGENTINA;阿根廷海岸 ;;;;;;;;;;X
AREA_COAST_OF_BISSAO;比绍海岸 ;;;;;;;;;;X
AREA_COAST_OF_BRAZIL;里约热内卢海岸 ;;;;;;;;;;X
AREA_COAST_OF_BRUNEI;文莱海岸 ;;;;;;;;;;X
AREA_COAST_OF_CEYLON;锡兰海岸 ;;;;;;;;;;X
AREA_COAST_OF_GUYANA;圭亚那海岸 ;;;;;;;;;;X
AREA_COAST_OF_INDOCHINA;印度支那海岸 ;;;;;;;;;;X
AREA_COAST_OF_JAPAN;日本海岸 ;;;;;;;;;;X
AREA_COAST_OF_KAMCHATKA;堪察加海岸 ;;;;;;;;;;X
AREA_COAST_OF_NEW_GUINEA;新几内亚海岸 ;;;;;;;;;;X
AREA_COAST_OF_RECIFE;累西腓海岸 ;;;;;;;;;;X
AREA_COAST_OF_SOUTH_AFRICA;南非海岸 ;;;;;;;;;;X
AREA_COAST_OF_URUGUAY;乌拉圭海岸 ;;;;;;;;;;X
AREA_DENMARK_STRAIT;丹麦海峡 ;;;;;;;;;;X
AREA_EAST_BAY_OF_BENGAL;东孟加拉海湾 ;;;;;;;;;;X
AREA_EAST_BERING_SEA;波弗特海 ;;;;;;;;;;X
AREA_EAST_CORAL_SEA;珊瑚海东部 ;;;;;;;;;;X
AREA_EAST_COST_OF_NEW_ZEALAND;新西兰东海岸 ;;;;;;;;;;X
AREA_EAST_GREAT_AUSTRALIAN_BIGHT;大澳大利亚湾东部 ;;;;;;;;;;X
AREA_EAST_GULF_OF_MEXICO;墨西哥湾东部 ;;;;;;;;;;X
AREA_EAST_MARIANA_BASIN;东马里亚纳海盆 ;;;;;;;;;;X
AREA_EAST_NORTH_SEA;北海东部 ;;;;;;;;;;X
AREA_EAST_SEA_OF_OKHOTSK;东西伯利亚海 ;;;;;;;;;;X
AREA_EASTERN_SOLOMONS;东所罗门海 ;;;;;;;;;;X
AREA_ENGLISH_CHANNEL;英吉利海峡 ;;;;;;;;;;X
AREA_FAROES_GAP;法罗要冲 ;;;;;;;;;;X
AREA_FIJI_BASIN;斐济海盆 ;;;;;;;;;;X
AREA_FLORES_SEA;爪哇海 ;;;;;;;;;;X
AREA_FLORIDA_STRAIT;佛罗里达海峡 ;;;;;;;;;;X
AREA_GILBERTS;吉尔伯特群岛海域 ;;;;;;;;;;X
AREA_GREENLAND_COAST;格陵兰海岸 ;;;;;;;;;;X
AREA_GULF_OF_ALASKA;阿拉斯加海湾 ;;;;;;;;;;X
AREA_GULF_OF_GUINEA;几内亚湾 ;;;;;;;;;;X
AREA_GULF_OF_SIAM;暹罗湾(泰国湾) ;;;;;;;;;;X
AREA_HAWAIIAN_RISE;夏威夷海隆 ;;;;;;;;;;X
AREA_HEBREIDES;赫布里底群岛海域 ;;;;;;;;;;X
AREA_HORN_OF_AFRICA;非洲之角 ;;;;;;;;;;X
AREA_HUDSON_BAY;哈得孙湾 ;;;;;;;;;;X
AREA_IONIAN_SEA;爱奥尼亚海 ;;;;;;;;;;X
AREA_IRISH_SEA;爱尔兰海 ;;;;;;;;;;X
AREA_IRISH_WEST_COAST;爱尔兰西海岸 ;;;;;;;;;;X
AREA_JAVA_RIDGE;爪哇海岭 ;;;;;;;;;;X
AREA_JAVA_TRENCH;爪哇海沟 ;;;;;;;;;;X
AREA_KATTEGAT;卡特加特海峡 ;;;;;;;;;;X
AREA_LINE_ISLANDS;莱恩群岛海域 ;;;;;;;;;;X
AREA_LUZON_STRAIT;吕宋海峡 ;;;;;;;;;;X
AREA_MALACCA_STRAIT;马六甲海峡 ;;;;;;;;;;X
AREA_MARIANA_TRENCH;马里亚纳海沟 ;;;;;;;;;;X
AREA_MARIANAS;马里亚纳海0 ;;;;;;;;;;X
AREA_MARSHALLS_SEA;马绍尔海 ;;;;;;;;;;X
AREA_MASCARENE_PLATEAU;马斯克林海台 ;;;;;;;;;;X
AREA_MID_INDIAN_RIDGE;中印度洋海岭 ;;;;;;;;;;X
AREA_MID_PACIFIC_MOUNTAINS;中太平洋海山群 ;;;;;;;;;;X
AREA_MOLUCCA_SEA;摩鹿加海(马鲁古海) ;;;;;;;;;;X
AREA_NINETYEAST_RIDGE;东经九十度海岭 ;;;;;;;;;;X
AREA_NORTH_ARABIAN_SEA;北阿拉伯海 ;;;;;;;;;;X
AREA_NORTH_ATLANTIC;北大西洋 ;;;;;;;;;;X
AREA_NORTH_BISMARCK_SEA;俾斯麦海北部 ;;;;;;;;;;X
AREA_NORTH_EAST_PACIFIC_OCEAN;东太平洋北部 ;;;;;;;;;;X
AREA_NORTH_MOZAMBIQUE_CHANNEL;莫桑比克海峡北部 ;;;;;;;;;;X
AREA_NORTH_NORTHEAST_PACIFIC_BASIN;东北太平洋海盆北部 ;;;;;;;;;;X
AREA_NORTH_SOUTHEAST_PACIFIC_OCEAN;东南太平洋北部 ;;;;;;;;;;X
AREA_NORTH_TASMAN_SEA;北塔斯曼海 ;;;;;;;;;;X
AREA_NORTHEAST_COAST_OF_MADAGASCAR;马达加斯加东北海岸 ;;;;;;;;;;X
AREA_NORTHERN_BALTIC;北波罗的海 ;;;;;;;;;;X
AREA_NORTHWEST_PACIFIC_BASIN;西北太平洋海盆 ;;;;;;;;;;X
AREA_NORWEGIAN_SEA;挪威海 ;;;;;;;;;;X
AREA_PERNANBUCO_PLAIN;伯南布哥海原 ;;;;;;;;;;X
AREA_PERSIAN_GULF;波斯湾 ;;;;;;;;;;X
AREA_PHILIPPINE_TRENCH;菲律宾海沟 ;;;;;;;;;;X
AREA_PORTUGESE_COAST;葡萄牙海岸 ;;;;;;;;;;X
AREA_RED_SEA;红海 ;;;;;;;;;;X
AREA_RYUKYUS;东海 ;;;;;;;;;;X
AREA_SEA_OF_JAPAN;日本海 ;;;;;;;;;;X
AREA_SOLOMON_SEA;所罗门海 ;;;;;;;;;;X
AREA_SOUTH_ARABIAN_SEA;南阿拉伯海 ;;;;;;;;;;X
AREA_SOUTH_BISMARCK_SEA;俾斯麦海南部 ;;;;;;;;;;X
AREA_SOUTH_EAST_PACIFIC_OCEAN;东太平洋南部 ;;;;;;;;;;X
AREA_SOUTH_MOZAMBIQUE_CHANNEL;南莫桑比克海峡 ;;;;;;;;;;X
AREA_SOUTH_SEA_OF_OKHOTSK;南鄂霍次克海 ;;;;;;;;;;X
AREA_SOUTH_SOUTHEAST_PACIFIC_OCEAN;东南太平洋南部 ;;;;;;;;;;X
AREA_SOUTH_TASMAN_SEA;南塔斯曼海 ;;;;;;;;;;X
AREA_SOUTHEAST_COAST_OF_MADAGASCAR;马达加斯加东南海岸 ;;;;;;;;;;X
AREA_SOUTHEAST_INDIAN_OCEAN;印度洋东南部 ;;;;;;;;;;X
AREA_SOUTHEAST_NORTHSEA;北海东南部 ;;;;;;;;;;X
AREA_SOUTHEAST_PACIFIC_BASIN;东南太平洋海盆 ;;;;;;;;;;X
AREA_SOUTHERN_BALTIC;南波罗的海 ;;;;;;;;;;X
AREA_SOUTHWEST_INDIAN_OCEAN;印度洋西南部 ;;;;;;;;;;X
AREA_SOUTHWEST_PACIFIC_BASIN;西南太平洋海盆 ;;;;;;;;;;X
AREA_SPRATLY_SEA;南海 ;;;;;;;;;;X
AREA_SULU_SEA;苏禄海 ;;;;;;;;;;X
AREA_TAIWAN_STRAIT;台湾海峡 ;;;;;;;;;;X
AREA_TIMOR_SEA;帝汶海 ;;;;;;;;;;X
AREA_TYRRHENIAN_SEA;第勒尼安海 ;;;;;;;;;;X
AREA_WEST_BAY_OF_BENGAL;西孟加拉海湾 ;;;;;;;;;;X
AREA_WEST_BERING_SEA;白令海 ;;;;;;;;;;X
AREA_WEST_COAST_OF_AUSTRALIA;澳大利亚西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_CENTRAL_AMERICA;中美洲西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_CHILE;智利西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_MEXICO;墨西哥西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_PERU;秘鲁西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_THE_UNITED_STATES;美国西海岸 ;;;;;;;;;;X
AREA_WEST_CORAL_SEA;珊瑚海西部 ;;;;;;;;;;X
AREA_WEST_GREAT_AUSTRALIAN_BIGHT;大澳大利亚湾西部 ;;;;;;;;;;X
AREA_WEST_GULF_OF_MEXICO;墨西哥湾西部 ;;;;;;;;;;X
AREA_WEST_NORTHSEA;北海西部 ;;;;;;;;;;X
AREA_WEST_SEA_OF_OKHOTSK;西鄂霍次克海 ;;;;;;;;;;X
AREA_WESTERN_APPROACHES;欧洲西部通道 ;;;;;;;;;;X
AREA_WESTERN_SOLOMONS;西所罗门海 ;;;;;;;;;;X
AREA_WINDWARD_ISLANDS;加勒比海向风群岛 ;;;;;;;;;;X
AREA_YELLOW_SEA;黄海 ;;;;;;;;;;X
AREA_YUCATAN_STRAIT;尤卡坦海峡 ;;;;;;;;;;X
CANADA_MARITIMES;加拿大滨海 ;;;;;;;;;;X
CENTRAL_MID_ATLANTIC_RIDGE;大西洋洋中脊中段 ;;;;;;;;;;X
GRAND_BANKS;纽芬兰大浅滩 ;;;;;;;;;;X
GUIANA_BASIN;圭亚那海盆 ;;;;;;;;;;X
NORTHERN_SEA_OF_LABRADOR;北拉布拉多海 ;;;;;;;;;;X
SOUTH_CENTRAL_MID_ATLANTIC_RIDGE;大西洋洋中脊中南段 ;;;;;;;;;;X
SOUTHERN_SEA_OF_LABRADOR;南拉布拉多海 ;;;;;;;;;;X
THE_SEAMOUNTS;大西洋海山群 ;;;;;;;;;;X
US_MARITIMES;美国滨海 ;;;;;;;;;;X
#;;;;;;;;;;;x
AREA_RYUKYULAND;宁夏 ;;;;;;;;;;X
AREA_NORTH_BISMARCK_ARCHIPELAGO;北俾斯麦群岛 ;;;;;;;;;;X
AREA_NORTH_NEW_HEBRIDES;瓦努阿图 ;;;;;;;;;;X
AREA_SOUTH_NEW_HEBRIDES;新喀里多尼亚 ;;;;;;;;;;X
AREA_CENTRAL_SOLOMONS;北所罗门群岛 ;;;;;;;;;;X
AREA_WEST_ALEUTIANS;阿留申群岛 ;;;;;;;;;;X
AREA_CEYLON;锡兰 ;;;;;;;;;;X
AREA_HOKKAIDO;东北-北海道地区 ;;;;;;;;;;X
AREA_NORTH_BURMA;北缅甸 ;;;;;;;;;;X
AREA_EAST_BENGAL;阿萨姆 ;;;;;;;;;;X
AREA_KRA_PENINSULA;南暹罗 ;;;;;;;;;;X
AREA_TRIPOLI;的黎波里(利比亚) ;;;;;;;;;;X
AREA_GREENLAND;格陵兰 ;;;;;;;;;;x
#;;;;;;;;;;;x
REG_-;-;;;;;;;;;;X
REG_LAKE;湖泊 ;;;;;;;;;;X
REGION_AFGHANISTAN;阿富汗 ;;;;;;;;;;X
REGION_ALASKA;阿拉斯加州 ;;;;;;;;;;X
REGION_ALGERIA;阿尔及利亚 ;;;;;;;;;;X
REGION_AMAZONAS;亚马逊 ;;;;;;;;;;X
REGION_AMERICAN_PACIFIC;美属太平洋 ;;;;;;;;;;X
REGION_ANATOLIA;安纳托利亚 ;;;;;;;;;;X
REGION_ANDES;安第斯 ;;;;;;;;;;X
REGION_ASIAN_PACIFIC;亚属太平洋 ;;;;;;;;;;X
REGION_AUSTRALIA;澳大利亚 ;;;;;;;;;;X
REGION_AUSTRIA;奥地利 ;;;;;;;;;;X
REGION_BALKAN;巴尔干 ;;;;;;;;;;X
REGION_BALTIC_STATES;波罗的海诸国 ;;;;;;;;;;X
REGION_BELARUS;白俄罗斯 ;;;;;;;;;;X
REGION_BENELUX;低地三国 ;;;;;;;;;;X
REGION_BISMARCK_ARCHIPELAGO;俾斯麦群岛 ;;;;;;;;;;X
REGION_BRAZIL;巴西 ;;;;;;;;;;X
REGION_BRAZILIAN_HIGHLANDS;巴西高原 ;;;;;;;;;;X
REGION_CANADA;中加拿大 ;;;;;;;;;;X
REGION_CARIBBEAN;加勒比地区 ;;;;;;;;;;X
REGION_CENTRAL_AFRICA;中非 ;;;;;;;;;;X
REGION_CENTRAL_AMERICA;中美洲 ;;;;;;;;;;X
REGION_CENTRAL_ASIA;中亚 ;;;;;;;;;;X
REGION_CHINA;中国 ;;;;;;;;;;X
REGION_CZECHOSLOVAKIA;捷克斯洛伐克 ;;;;;;;;;;X
REGION_DENMARK;丹麦 ;;;;;;;;;;X
REGION_DIEGO_GARCIA_ISLAND;迪戈加西亚岛 ;;;;;;;;;;X
REGION_EAST_AFRICA;东非 ;;;;;;;;;;X
REGION_EASTERN_CANADA;加拿大东部 ;;;;;;;;;;X
REGION_EGYPT;埃及 ;;;;;;;;;;X
REGION_ENGLAND;英格兰 ;;;;;;;;;;X
REGION_ETHIOPIA;埃塞俄比亚 ;;;;;;;;;;X
REGION_FAR_EAST_SIBERIA;俄罗斯远东管区 ;;;;;;;;;;X
REGION_FINLAND;芬兰 ;;;;;;;;;;X
REGION_FRANCE;法兰西 ;;;;;;;;;;X
REGION_GERMANY;德国 ;;;;;;;;;;X
REGION_GRAN_CHACO;大查科 ;;;;;;;;;;X
REGION_GRAND_COLOMBIA;大哥伦比亚 ;;;;;;;;;;X
REGION_GREENLAND;格陵兰 ;;;;;;;;;;X
REGION_HORN_OF_AFRICA;非洲合恩角 ;;;;;;;;;;X
REGION_HUNGARY;匈牙利 ;;;;;;;;;;X
REGION_ICELAND;冰岛 ;;;;;;;;;;X
REGION_INDIA;南亚次大陆 ;;;;;;;;;;X
REGION_INDOCHINE;印度支那 ;;;;;;;;;;X
REGION_INDONESIA;印度尼西亚 ;;;;;;;;;;X
REGION_IRELAND;爱尔兰 ;;;;;;;;;;X
REGION_IRKUTSK;俄罗斯南部管区 ;;;;;;;;;;X
REGION_ITALY;意大利 ;;;;;;;;;;X
REGION_JAPAN;日本 ;;;;;;;;;;X
REGION_KAUKASUS;外高加索 ;;;;;;;;;;X
REGION_KAZAKSTAN;哈萨克 ;;;;;;;;;;X
REGION_KAZAN;喀山 ;;;;;;;;;;X
REGION_KOREA;朝鲜半岛 ;;;;;;;;;;X
REGION_KRASNOYARSK_;北高加索 ;;;;;;;;;;X
REGION_LIBYA;利比亚 ;;;;;;;;;;X
REGION_MADAGASCAR;马达加斯加 ;;;;;;;;;;X
REGION_MAGADAN;后贝加尔 ;;;;;;;;;;X
REGION_MEXICO;墨西哥 ;;;;;;;;;;X
REGION_MIDDLE_EAST;中东 ;;;;;;;;;;X
REGION_MIDWEST_US;美国中西部 ;;;;;;;;;;X
REGION_MOROCCO;摩洛哥 ;;;;;;;;;;X
REGION_NEW_GUINEA;新几内亚 ;;;;;;;;;;X
REGION_NORTH_SOLOMON_ISLANDS;所罗门群岛 ;;;;;;;;;;X
REGION_NORTHERN_CANADA;加拿大北部 ;;;;;;;;;;X
REGION_NORTHEAST_US_;美国东北部 ;;;;;;;;;;X
REGION_NORTHERN_PERMAFROST;外东北 ;;;;;;;;;;X
REGION_NORTHWEST_US;美国西北部 ;;;;;;;;;;X
REGION_NORWAY;挪威 ;;;;;;;;;;X
REGION_NOVOSIBIRSK;俄罗斯西伯利亚管区 ;;;;;;;;;;X
REGION_PATAGONIA;巴塔哥尼亚 ;;;;;;;;;;X
REGION_PERSIA;波斯 ;;;;;;;;;;X
REGION_PHILIPPINES;菲律宾 ;;;;;;;;;;X
REGION_POLAND;波兰 ;;;;;;;;;;X
REGION_PORTUGAL;南斯拉夫 ;;;;;;;;;;X
REGION_RIO_DE_LA_PLATA;拉普拉塔河 ;;;;;;;;;;X
REGION_ROMANIA;罗马尼亚 ;;;;;;;;;;X
REGION_RUSSIA;俄罗斯中央管区 ;;;;;;;;;;X
REGION_SAHARA;撒哈拉 ;;;;;;;;;;X
REGION_SCOTLAND;苏格兰 ;;;;;;;;;;X
REGION_SOUTH_AFRICA;南非 ;;;;;;;;;;X
REGION_SOUTH_SOLOMON_ISLANDS;新赫布里底群岛 ;;;;;;;;;;X
REGION_SOUTHCENTRAL_US;美国中南部 ;;;;;;;;;;X
REGION_SOUTHEAST_US;美国东南部 ;;;;;;;;;;X
REGION_SOUTHWEST_AFRICA;西南非洲 ;;;;;;;;;;X
REGION_SOUTHWEST_US;美国西南部 ;;;;;;;;;;X
REGION_SPAIN;西班牙-葡萄牙 ;;;;;;;;;;X
REGION_SUDAN;苏丹 ;;;;;;;;;;X
REGION_SWEDEN;瑞典 ;;;;;;;;;;X
REGION_SWITZERLAND;瑞士 ;;;;;;;;;;X
REGION_TOMSK;俄罗斯伏尔加管区 ;;;;;;;;;;X
REGION_TUNISIA;突尼斯 ;;;;;;;;;;X
REGION_UKRAINE;乌克兰 ;;;;;;;;;;X
REGION_URALS;俄罗斯乌拉尔管区 ;;;;;;;;;;X
REGION_WEST_AFRICA;西非 ;;;;;;;;;;X
REGION_WESTERN_CANADA;加拿大西部 ;;;;;;;;;;X
REGION_WHITE_SEA_TUNDRA;俄罗斯西北管区 ;;;;;;;;;;X
#;;;;;;;;;;;x
SEAREGION_ARABIAN_SEA;阿拉伯海 ;;;;;;;;;;X
SEAREGION_BALTIC_SEA;波罗的海 ;;;;;;;;;;X
SEAREGION_BAY_OF_BENGAL;孟加拉湾 ;;;;;;;;;;X
SEAREGION_BERING_SEA;白令海 ;;;;;;;;;;X
SEAREGION_BISMARCK_SEA;俾斯麦海 ;;;;;;;;;;X
SEAREGION_BLACK_SEA;黑海 ;;;;;;;;;;X
SEAREGION_BRAZILIAN_COAST;巴西海岸 ;;;;;;;;;;X
SEAREGION_CANADIAN_ARCTIC;加拿大北极地区 ;;;;;;;;;;X
SEAREGION_CAPE_OF_GOOD_HOPE;好望角 ;;;;;;;;;;X
SEAREGION_CARRIBEAN;加勒比海 ;;;;;;;;;;X
SEAREGION_CELTIC_SEA;凯尔特海 ;;;;;;;;;;X
SEAREGION_CENTRAL_MEDITERRANEAN;中地中海 ;;;;;;;;;;X
SEAREGION_CENTRAL_MID_ATLANTIC_RIDGE;中中大西洋海岭 ;;;;;;;;;;X
SEAREGION_CENTRAL_PACIFIC_OCEAN;中太平洋 ;;;;;;;;;;X
SEAREGION_COAST_OF_MADAGASCAR;马达加斯加海岸 ;;;;;;;;;;X
SEAREGION_CORAL_SEA;珊瑚海 ;;;;;;;;;;X
SEAREGION_EAST_CHINA_SEA;东中国海 ;;;;;;;;;;X
SEAREGION_EAST_INDIAN_OCEAN;东印度洋 ;;;;;;;;;;X
SEAREGION_EAST_PACIFIC_OCEAN;东太平洋 ;;;;;;;;;;X
SEAREGION_EASTERN_ATLANTIC;东大西洋 ;;;;;;;;;;X
SEAREGION_EASTERN_MEDITERRANEAN;东地中海 ;;;;;;;;;;X
SEAREGION_EASTERN_SEABOARD;北美东部海岸 ;;;;;;;;;;X
SEAREGION_GRAND_BANKS_SHELF;纽芬兰大浅滩陆架 ;;;;;;;;;;X
SEAREGION_GREAT_AUSTRALIAN_BIGHT;大澳大利亚湾 ;;;;;;;;;;X
SEAREGION_HOME_ISLANDS;日本列岛 ;;;;;;;;;;X
SEAREGION_IBERIAN_WEST_COAST;伊比利亚西海岸 ;;;;;;;;;;X
SEAREGION_ICE_SEA;北冰洋 ;;;;;;;;;;X
SEAREGION_JAVA_SEA;爪哇海 ;;;;;;;;;;X
SEAREGION_MEXICAN_GULF;墨西哥湾 ;;;;;;;;;;X
SEAREGION_MOLUCCAS;摩鹿加海(马鲁古海) ;;;;;;;;;;X
SEAREGION_MOZAMBIQUE_CHANNEL;莫桑比克海峡 ;;;;;;;;;;X
SEAREGION_NORTH_ATLANTIC;北大西洋 ;;;;;;;;;;X
SEAREGION_NORTH_PACIFIC_OCEAN;北太平洋 ;;;;;;;;;;X
SEAREGION_NORTH_SEA;北海 ;;;;;;;;;;X
SEAREGION_NORTHEAST_ATLANTIC;东北大西洋 ;;;;;;;;;;X
SEAREGION_NORTHWEST_ATLANTIC;西北大西洋 ;;;;;;;;;;X
SEAREGION_PACIFIC_ANTARCTIC_RIDGE;太平洋-南极海岭 ;;;;;;;;;;X
SEAREGION_PHILIPPINE_SEA;菲律宾海 ;;;;;;;;;;X
SEAREGION_SARGASSOS;马尾藻海 ;;;;;;;;;;X
SEAREGION_SEA_OF_OKHOTSK;鄂霍次克海 ;;;;;;;;;;X
SEAREGION_SOUTH_CHINA_SEA;南中国海 ;;;;;;;;;;X
SEAREGION_SOUTH_INDIAN_OCEAN;南印度洋 ;;;;;;;;;;X
SEAREGION_SOUTH_PACIFIC_OCEAN;南太平洋 ;;;;;;;;;;X
SEAREGION_SOUTHCENTRAL_ATLANTIC;中南大西洋 ;;;;;;;;;;X
SEAREGION_SOUTHEAST_ATLANTIC_OCEAN;东南大西洋 ;;;;;;;;;;X
SEAREGION_SOUTHEAST_PACIFIC_OCEAN;东南太平洋 ;;;;;;;;;;X
SEAREGION_SOUTHWEST_ATLANTIC_OCEAN;西南大西洋 ;;;;;;;;;;X
SEAREGION_TASMAN_SEA;塔斯曼海 ;;;;;;;;;;X
SEAREGION_WEST_COAST_OF_NORTH_AMERICA;北美洲西海岸 ;;;;;;;;;;X
SEAREGION_WEST_COAST_OF_SOUTH_AMERICA;南美洲西海岸 ;;;;;;;;;;X
SEAREGION_WEST_INDIAN_OCEAN;西印度洋 ;;;;;;;;;;X
SEAREGION_WESTERN_ICE_SEA;西北冰洋 ;;;;;;;;;;X
SEAREGION_WESTERN_MEDITERRANEAN;西地中海 ;;;;;;;;;;X
#;;;;;;;;;;;x
NHEMIS;北半球 ;;;;;;;;;;X
SHEMIS;南半球 ;;;;;;;;;;X
#;;;;;;;;;;;x
WEATHER_CLEAR;晴朗 ;;;;;;;;;;X
WEATHER_FROZEN;封冻 ;;;;;;;;;;X
WEATHER_RAINING;下雨 ;;;;;;;;;;X
WEATHER_SNOWING;下雪 ;;;;;;;;;;X
WEATHER_STORM;风暴 ;;;;;;;;;;X
WEATHER_BLIZZARD;暴雪 ;;;;;;;;;;X
WEATHER_MUDDY;潮湿 ;;;;;;;;;;X
#;;;;;;;;;;;x
CLIMATE;气候 ;;;;;;;;;;X
CLIMATE_-;未知气候 ;;;;;;;;;;X
CLIMATE_ARID;干旱的 ;;;;;;;;;;X
CLIMATE_ARCTIC;寒带气候 ;;;;;;;;;;X
CLIMATE_SUBARCTIC;亚寒带气候 ;;;;;;;;;;X
CLIMATE_TEMPERATE;温带气候 ;;;;;;;;;;X
CLIMATE_MUDDY;温带/潮湿气候 ;;;;;;;;;;X
CLIMATE_MEDITERRANEAN;地中海气候 ;;;;;;;;;;X
CLIMATE_SUBTROPICAL;亚热带气候 ;;;;;;;;;;X
CLIMATE_TROPICAL;热带气候 ;;;;;;;;;;X
#;;;;;;;;;;;x
TERRAIN_PLAINS;平原 ;;;;;;;;;;X
TERRAIN_FOREST;森林 ;;;;;;;;;;X
TERRAIN_MOUNTAIN;山地 ;;;;;;;;;;X
TERRAIN_DESERT;沙漠 ;;;;;;;;;;X
TERRAIN_MARSH;沼泽 ;;;;;;;;;;X
TERRAIN_HILLS;丘陵 ;;;;;;;;;;X
TERRAIN_JUNGLE;丛林 ;;;;;;;;;;X
TERRAIN_URBAN;城市 ;;;;;;;;;;X
TERRAIN_OCEAN;海洋 ;;;;;;;;;;X
TERRAIN_RIVER;河流 ;;;;;;;;;;X
