Id;Name;Area;Region;Continent;Climate;Terrain;SizeModifier;AirCapacity;Infrastructure;City;Beaches;Port Allowed;Port Seazone;IC;Manpower;Oil;Metal;Energy;Rare Materials;City XPos;City YPos;Army XPos;Army YPos;Port XPos;Port YPos;Beach XPos;Beach YPos;Beach Icon;Fort XPos;Fort YPos;AA XPos;AA YPos;Counter x;Counter Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Fill coord X;Fill coord Y;;;;;;;;;
728;PROV728;Arizona;Southwest US;North America;Arid;Desert;;;100;;0;0;0;0;0;0;0;0;0;5827;4044;5796;3968;5796;3968;5796;3968;0;5786;4080;5857;3976;5796;3968;;;;;;;;;;;5360;3820;-1;-1
729;PROV729;Arizona;Southwest US;North America;Arid;Desert;;;100;;0;0;0;0;0;0;0;0;0;5509;3815;5538;3769;5538;3769;5538;3769;0;5470;3773;5585;3810;5538;3769;;;;;;;;;;;5048;3956;-1;-1
730;PROV730;Arizona;Southwest US;North America;Arid;Desert;;;100;;0;0;0;1;1;0;0;1;0;5503;3945;5571;3982;5571;3982;5571;3982;0;5496;3996;5595;4028;5571;3982;;;;;;;;;;;5068;3740;-1;-1
731;PROV731;Arizona;Southwest US;North America;Temperate;Hills;;;60;;0;0;0;0;0;0;0;0;0;5637;3624;5587;3603;5598;3627;5598;3627;0;5585;3616;5539;3631;5587;3603;;;;;;;;;;;5228;3464;-1;-1
732;PROV732;Utah;Southwest US;North America;Temperate;Mountain;;;60;;0;0;0;0;0;0;0;30;0;5791;3454;5762;3364;5762;3364;5762;3364;0;5806;3399;5795;3306;5762;3364;;;;;;;;;;;5472;3216;-1;-1
733;PROV733;Utah;Southwest US;North America;Arid;Desert;;;100;;0;0;0;1;1;0;0;1;0;5572;3155;5614;3303;5614;3303;5614;3303;0;5669;3106;5550;3259;5614;3303;;;;;;;;;;;5240;3152;-1;-1
734;PROV734;Nevada;Southwest US;North America;Arid;Desert;;;60;;0;0;0;0;0;0;0;0;0;5237;3471;5279;3522;5279;3522;5279;3522;0;5298;3482;5348;3427;5279;3522;;;;;;;;;;;4888;3312;-1;-1
735;PROV735;California;Southwest US;North America;Arid;Desert;;;100;;0;0;0;0;0;0;0;0;0;5317;3795;5280;3723;5280;3723;5280;3723;0;5270;3819;5206;3725;5280;3723;;;;;;;;;;;4764;3552;-1;-1
736;PROV736;California;Southwest US;North America;Arid;Hills;;;60;;0;1;1938;0;0;0;0;0;0;4956;3774;4947;3732;4949;3835;4970;3822;7;4982;3809;4903;3671;4947;3732;;;;;;;;;;;4792;3796;-1;-1
737;PROV737;Lower California;Mexico;North America;Mediterranean;Hills;;;60;;1;1;2568;0;0;0;0;0;0;5387;4110;5413;4228;5431;4125;5428;4168;0;5369;4038;5338;4181;5413;4228;;;;;;;;;;;4768;4024;-1;-1
738;PROV738;Lower California;Mexico;North America;Mediterranean;Hills;;;60;;1;1;2568;0;0;0;0;0;0;5701;4761;5675;4655;5787;4759;5755;4714;0;5756;4792;5673;4711;5675;4655;;;;;;;;;;;4880;4372;-1;-1
739;PROV739;Lower California;Mexico;North America;Arid;Desert;;;60;;1;1;2568;0;0;0;0;0;0;5685;4316;5616;4206;5608;4311;5578;4217;0;5633;4293;5579;4130;5616;4206;;;;;;;;;;;5080;4232;-1;-1
740;PROV740;Chihuahua;Mexico;North America;Mediterranean;Hills;;;60;;0;0;0;0;0;0;6;0;0;5861;4310;5804;4268;5804;4268;5804;4268;0;5816;4264;5809;4198;5804;4268;;;;;;;;;;;5364;4312;-1;-1
741;PROV741;Chihuahua;Mexico;North America;Arid;Desert;;;100;;0;0;0;0;0;0;0;0;0;6146;4166;6069;4216;6069;4216;6069;4216;0;6100;4114;6088;4254;6069;4216;;;;;;;;;;;5544;4248;-1;-1
742;PROV742;Chihuahua;Mexico;North America;Arid;Desert;;;100;;0;0;0;0;0;0;14;0;0;6177;4459;6131;4493;6131;4493;6131;4493;0;6219;4481;6064;4457;6131;4493;;;;;;;;;;;5700;4452;-1;-1
743;PROV743;Lower California;Mexico;North America;Subtropical;Forest;;;60;;0;1;2568;1;1;0;0;1;0;5943;4666;6024;4744;5953;4735;5970;4726;0;5967;4704;6081;4793;6024;4744;;;;;;;;;;;5420;4760;-1;-1
744;PROV744;Chihuahua;Mexico;North America;Subtropical;Mountain;;;100;;0;0;0;0;0;0;0;0;0;6293;4799;6256;4769;6256;4769;6256;4769;0;6233;4829;6180;4743;6256;4769;;;;;;;;;;;5600;4752;-1;-1
745;PROV745;Chihuahua;Mexico;North America;Subtropical;Hills;;;60;;0;0;0;1;1;0;4;7;0;6519;4440;6482;4536;6482;4536;6482;4536;0;6513;4500;6423;4475;6482;4536;;;;;;;;;;;5860;4644;-1;-1
746;PROV746;Texas;Southcentral US;North America;Arid;Desert;;;100;;0;0;0;0;0;10;0;0;0;6481;4121;6491;4073;6491;4073;6491;4073;0;6433;4081;6514;4027;6491;4073;;;;;;;;;;;6036;4296;-1;-1
747;PROV747;Vera Cruz;Mexico;North America;Subtropical;Hills;;;110;;0;0;0;1;1;0;0;1;0;6681;4550;6666;4601;6666;4601;6666;4601;0;6653;4493;6665;4656;6666;4601;;;;;;;;;;;6084;4860;-1;-1
748;PROV748;Texas;Southcentral US;North America;Subtropical;Clear;;;80;;1;1;2531;3;1;0;2;3;1;6886;4426;6828;4468;6907;4484;6876;4491;5;6859;4484;6779;4494;6828;4468;;;;;;;;;;;6324;4664;-1;-1
749;PROV749;Vera Cruz;Mexico;North America;Subtropical;Clear;;;60;;1;1;2529;0;0;16;0;0;0;6803;5052;6839;5103;6884;5034;6873;5053;5;6842;5027;6868;5125;6839;5103;;;;;;;;;;;6308;4944;-1;-1
750;PROV750;Mexico City;Mexico;North America;Subtropical;Mountain;;;100;;0;0;0;1;1;0;11;1;0;6530;4965;6522;4902;6522;4902;6522;4902;0;6607;5010;6550;4839;6522;4902;;;;;;;;;;;6012;5064;-1;-1
751;PROV751;Mexico City;Mexico;North America;Subtropical;Forest;;;60;;1;1;2569;2;2;0;1;4;1;6328;5180;6311;5100;6232;5254;6251;5250;4;6383;5128;6267;5057;6311;5100;;;;;;;;;;;5832;5284;-1;-1
752;PROV752;Mexico City;Mexico;North America;Subtropical;Mountain;;;110;;0;0;0;7;7;0;7;14;4;6742;5204;6670;5145;6655;5174;6655;5174;0;6708;5233;6595;5151;6670;5145;;;;;;;;;;;6128;5276;-1;-1
753;PROV753;Mexico City;Mexico;North America;Subtropical;Forest;;;110;;0;1;2571;3;3;0;2;5;1;7025;5454;6930;5400;7061;5519;7136;5517;4;6967;5429;6845;5334;6930;5400;;;;;;;;;;;6364;5292;-1;-1
754;PROV754;Mexico City;Mexico;North America;Subtropical;Forest;;;60;;1;1;2570;1;1;0;0;1;0;6695;5409;6587;5328;6649;5458;6652;5447;4;6642;5421;6493;5312;6587;5328;;;;;;;;;;;6336;5504;-1;-1
755;PROV755;Vera Cruz;Mexico;North America;Tropical;Jungle;;;60;;0;1;2529;1;1;7;0;1;0;7222;5375;7257;5353;7208;5305;7208;5321;3;7273;5347;7233;5331;7257;5353;;;;;;;;;;;6704;5480;-1;-1
756;PROV756;Alaskan Archipelago;Mexico;North America;Tropical;Jungle;;;50;;0;1;2528;1;1;0;0;1;0;7557;5135;7493;5184;7466;5077;7468;5094;2;7509;5107;7569;5187;7493;5184;;;;;;;;;;;7024;5292;-1;-1
757;PROV757;Central Rainforests;Central America;North America;Tropical;Mountain;;;60;;0;1;2571;7;4;0;7;12;3;7383;5654;7435;5610;7387;5703;7349;5679;4;7436;5651;7392;5568;7435;5610;;;;;;;;;;;6912;5644;-1;-1
758;PROV758;Alaskan Archipelago;Central America;North America;Tropical;Jungle;;;60;;1;1;2526;0;0;0;0;0;0;7608;5465;7612;5421;7642;5453;7632;5443;5;7616;5434;7584;5389;7612;5421;;;;;;;;;;;7076;5528;-1;-1
759;PROV759;Central Rainforests;Central America;North America;Tropical;Jungle;;;60;;1;1;2572;6;3;0;6;11;3;7577;5736;7576;5700;7500;5736;7553;5741;4;7511;5711;7548;5674;7576;5700;;;;;;;;;;;7036;5780;-1;-1
760;PROV760;Central Rainforests;Central America;North America;Tropical;Hills;;;40;;0;0;0;6;3;0;6;11;3;7723;5688;7712;5656;7712;5656;7712;5656;0;7717;5645;7677;5631;7712;5656;;;;;;;;;;;7276;5692;-1;-1
761;PROV761;California;Southwest US;North America;Mediterranean;Hills;;;110;;1;1;1938;3;2;0;8;3;1;5302;3985;5343;3918;5205;4000;5226;3995;0;5251;3987;5382;3951;5343;3918;;;;;;;;;;;4656;3760;-1;-1
762;PROV762;California;Southwest US;North America;Mediterranean;Urban;;;120;;1;1;1938;6;3;74;3;6;2;5083;3856;5150;3875;5113;3904;5126;3886;0;5138;3888;5203;3866;5150;3875;;;;;;;;;;;4456;3584;-1;-1
763;PROV763;California;Southwest US;North America;Mediterranean;Clear;;;120;;0;0;0;0;0;62;0;0;0;5000;3586;5011;3652;5011;3652;5011;3652;0;5002;3650;5074;3689;5011;3652;;;;;;;;;;;4576;3508;-1;-1
764;PROV764;California;Southwest US;North America;Mediterranean;Clear;;;120;;0;0;0;0;0;0;0;0;0;4913;3476;4878;3394;4878;3394;4878;3394;0;4876;3457;4844;3336;4878;3394;;;;;;;;;;;4464;3164;-1;-1
765;PROV765;California;Southwest US;North America;Mediterranean;Urban;;;120;;1;1;1937;6;3;0;3;6;2;4812;3543;4833;3501;4767;3492;4795;3550;0;4811;3490;4845;3555;4833;3501;;;;;;;;;;;4340;3152;-1;-1
766;PROV766;California;Southwest US;North America;Temperate;Mountain;;;60;;0;0;0;0;0;0;0;0;0;4812;3162;4878;3178;4878;3178;4878;3178;0;4819;3205;4883;3112;4878;3178;;;;;;;;;;;4352;2796;-1;-1
767;PROV767;California;Southwest US;North America;Temperate;Mountain;;;100;;0;0;0;0;0;0;0;0;0;5119;3534;5040;3511;5040;3511;5040;3511;0;5038;3488;5081;3568;5040;3511;;;;;;;;;;;4600;2872;-1;-1
768;PROV768;Nevada;Southwest US;North America;Arid;Desert;;;100;;0;0;0;0;0;0;0;0;0;5296;3148;5240;3245;5240;3245;5240;3245;0;5246;3188;5340;3232;5240;3245;;;;;;;;;;;4956;3028;-1;-1
769;PROV769;Oregon;Northwest US;North America;Arid;Desert;;;60;;0;0;0;0;0;0;0;0;0;5040;2870;5074;2914;5074;2914;5074;2914;0;5074;2914;5142;2903;5074;2914;;;;;;;;;;;4860;2712;-1;-1
770;PROV770;Idaho;Northwest US;North America;Temperate;Hills;;;60;;0;0;0;0;0;0;0;0;0;5691;2952;5616;2888;5616;2888;5616;2888;0;5639;2921;5684;2841;5616;2888;;;;;;;;;;;5360;2852;-1;-1
771;PROV771;Idaho;Northwest US;North America;Temperate;Hills;;;60;;0;0;0;0;0;0;0;0;0;5414;2989;5355;2945;5393;2888;5393;2888;0;5373;2960;5455;2934;5355;2945;;;;;;;;;;;5364;2720;-1;-1
772;PROV772;North Dakota;Midwest US;North America;Subarctic;Forest;;;60;;0;0;0;1;1;0;0;1;0;6822;2377;6746;2354;6746;2354;6746;2354;0;6869;2313;6678;2318;6746;2354;;;;;;;;;;;5516;2500;-1;-1
773;PROV773;Montana;Northwest US;North America;Subarctic;Mountain;;;60;;0;0;0;0;0;0;0;0;0;5515;2424;5469;2393;5469;2393;5469;2393;0;5463;2446;5410;2371;5469;2393;;;;;;;;;;;5376;2224;-1;-1
774;PROV774;Montana;Northwest US;North America;Subarctic;Forest;;;60;;0;0;0;0;0;0;0;0;0;5764;2329;5731;2381;5731;2381;5731;2381;0;5750;2384;5681;2319;5731;2381;;;;;;;;;;;5612;2280;-1;-1
775;PROV775;Montana;Northwest US;North America;Subarctic;Mountain;;;100;;0;0;0;0;0;0;6;0;0;5644;2596;5574;2622;5574;2622;5574;2622;0;5599;2556;5530;2583;5574;2622;;;;;;;;;;;5700;2564;-1;-1
776;PROV776;Idaho;Northwest US;North America;Subarctic;Mountain;;;100;;0;0;0;0;0;0;0;0;0;5281;2490;5330;2475;5342;2453;5342;2453;0;5280;2438;5314;2538;5330;2475;;;;;;;;;;;5152;2360;-1;-1
777;PROV777;Idaho;Northwest US;North America;Subarctic;Mountain;;;60;;0;0;0;0;0;0;0;0;0;5532;2790;5439;2719;5439;2719;5439;2719;0;5474;2806;5400;2782;5439;2719;;;;;;;;;;;5236;2560;-1;-1
778;PROV778;Oregon;Northwest US;North America;Temperate;Hills;;;80;;0;0;0;0;0;0;0;0;0;5117;2615;5116;2691;5116;2691;5116;2691;0;5071;2659;5083;2724;5116;2691;;;;;;;;;;;4916;2408;-1;-1
779;PROV779;Washington;Northwest US;North America;Temperate;Forest;;;120;;0;0;0;0;0;0;0;0;0;5095;2517;5103;2472;5103;2472;5103;2472;0;5055;2505;5067;2437;5103;2472;;;;;;;;;;;4968;2192;-1;-1
780;PROV780;Washington;Northwest US;North America;Temperate;Urban;;;120;;1;1;1922;2;1;0;1;2;0;4799;2320;4830;2376;4754;2344;4768;2336;5;4803;2410;4845;2323;4830;2376;;;;;;;;;;;4744;2064;-1;-1
781;PROV781;Washington;Northwest US;North America;Temperate;Mountain;;;100;;0;0;0;0;0;0;0;0;0;4985;2570;4916;2527;4916;2527;4916;2527;0;4968;2512;4844;2566;4916;2527;;;;;;;;;;;4824;2264;-1;-1
782;PROV782;Washington;Northwest US;North America;Temperate;Forest;;;120;;0;1;1922;2;1;0;1;2;0;4693;2506;4712;2463;4618;2456;4637;2450;0;4743;2527;4674;2430;4712;2463;;;;;;;;;;;4672;2244;-1;-1
783;PROV783;Oregon;Northwest US;North America;Temperate;Forest;;;120;;0;1;1923;2;1;0;1;2;0;4781;2683;4735;2681;4654;2642;4661;2677;5;4747;2655;4699;2707;4735;2681;;;;;;;;;;;4536;2420;-1;-1
784;PROV784;Oregon;Northwest US;North America;Temperate;Mountain;;;60;;0;0;0;0;0;0;0;0;0;4910;2813;4842;2839;4842;2839;4842;2839;0;4868;2863;4862;2925;4842;2839;;;;;;;;;;;4680;2368;-1;-1
785;PROV785;Washington;Northwest US;North America;Temperate;Mountain;;;60;;0;0;0;0;0;0;0;0;0;4978;2361;5070;2340;5056;2357;5056;2357;0;5025;2339;5133;2360;5070;2340;;;;;;;;;;;4636;2580;-1;-1
786;PROV786;Oregon;Northwest US;North America;Temperate;Forest;;;120;;0;1;1923;0;0;0;0;0;0;4680;2829;4694;2905;4633;2848;4631;2897;1;4725;2828;4678;2939;4694;2905;;;;;;;;;;;4440;2624;-1;-1
787;PROV787;South Dakota;Midwest US;North America;Temperate;Clear;;;60;;0;0;0;0;0;0;0;0;0;6587;2807;6541;2759;6541;2759;6541;2759;0;6570;2755;6493;2704;6541;2759;;;;;;;;;;;6456;2828;-1;-1
788;PROV788;South Dakota;Midwest US;North America;Temperate;Forest;;;80;;0;0;0;1;1;0;0;1;0;6876;2895;6827;2872;6827;2872;6827;2872;0;6836;2927;6783;2833;6827;2872;;;;;;;;;;;6724;2876;-1;-1
789;PROV789;Nebraska;Midwest US;North America;Temperate;Forest;;;120;;0;0;0;3;1;0;2;3;0;6880;3145;6825;3096;6825;3096;6572;3174;0;6919;3094;6774;3119;6825;3096;;;;;;;;;;;6608;3164;-1;-1
790;PROV790;Nebraska;Midwest US;North America;Temperate;Clear;;;120;;0;0;0;0;0;0;32;0;0;6539;3161;6508;3095;6508;3095;6508;3095;0;6501;3116;6569;3053;6508;3095;;;;;;;;;;;6348;3100;-1;-1
791;PROV791;Kansas;Southcentral US;North America;Temperate;Clear;;;120;;0;0;0;0;0;26;0;0;0;7059;3366;6996;3356;6964;3356;6964;3356;0;7081;3410;6987;3301;6996;3356;;;;;;;;;;;6348;3364;-1;-1
792;PROV792;Missouri;Midwest US;North America;Temperate;Clear;;;80;;0;0;0;2;1;0;11;2;0;7139;3320;7132;3283;7132;3283;7132;3283;0;7104;3287;7172;3251;7132;3283;;;;;;;;;;;6592;3468;-1;-1
793;PROV793;Missouri;Midwest US;North America;Temperate;Clear;;;80;;0;0;0;2;1;58;11;2;0;7333;3358;7323;3310;7323;3310;7323;3310;0;7376;3320;7278;3311;7323;3310;;;;;;;;;;;6736;3772;-1;-1
794;PROV794;Yukon;Northern Canada;North America;Arctic;Forest;;;20;;0;0;0;0;0;0;0;0;0;5822;789;6020;756;6020;756;6020;756;0;5716;804;5918;829;6020;756;;;;;;;;;;;6804;892;-1;-1
795;PROV795;Saskatchewan;Canada;North America;Subarctic;Clear;;;40;;0;0;0;0;0;0;0;0;0;6240;1607;6163;1364;6163;1364;6163;1364;0;6135;1618;6095;1447;6163;1364;;;;;;;;;;;6468;1212;-1;-1
796;PROV796;Alberta;Western Canada;North America;Subarctic;Clear;;;60;;0;0;0;1;1;4;0;7;0;5399;1754;5425;1653;5425;1653;5425;1653;0;5508;1725;5630;1719;5425;1653;;;;;;;;;;;5768;1596;-1;-1
797;PROV797;Alberta;Western Canada;North America;Subarctic;Clear;;;120;;0;0;0;1;0;0;0;7;0;5644;2142;5544;2031;5544;2031;5544;2031;0;5600;2090;5720;1999;5544;2031;;;;;;;;;;;5740;2004;-1;-1
798;PROV798;Saskatchewan;Canada;North America;Subarctic;Clear;;;120;;0;0;0;1;1;0;0;1;0;6018;1828;6028;1955;6028;1955;6028;1955;0;6055;1889;5959;1962;6028;1955;;;;;;;;;;;6408;1856;-1;-1
799;PROV799;Saskatchewan;Canada;North America;Subarctic;Clear;;;120;;0;0;0;1;1;0;0;1;0;6292;2179;6281;1988;6281;1988;6281;1988;0;6249;2216;6310;2086;6281;1988;;;;;;;;;;;6368;2224;-1;-1
800;PROV800;Greenland;Greenland;North America;Arctic;Clear;;;20;;1;1;2368;0;0;0;0;0;0;10799;673;11150;500;10670;659;10725;694;0;10689;634;10891;613;11150;500;;;;;;;;;;;11500;368;-1;-1
801;PROV801;Antilles;Caribbean;North America;Tropical;Hills;;;60;;1;1;2522;1;1;0;0;0;0;9295;5839;9244;5837;9206;5816;9241;5832;4;9228;5829;9160;5804;9244;5837;;;;;;;;;;;8564;5860;-1;-1
802;PROV802;Caracas;Grand Colombia;South America;Tropical;Jungle;;;60;;1;1;2522;0;0;0;0;0;0;9113;5980;9164;5973;9125;5896;9111;5917;3;9164;5973;9212;5977;9164;5973;;;;;;;;;;;8564;6080;-1;-1
803;PROV803;Maracaibo;Grand Colombia;South America;Tropical;Jungle;;;60;;1;1;2523;2;1;0;1;2;0;8690;6123;8705;6082;8683;5972;8689;5993;1;8708;6012;8742;6112;8705;6082;;;;;;;;;;;8196;6108;-1;-1
804;PROV804;Caracas;Grand Colombia;South America;Subtropical;Jungle;;;60;;1;1;2522;1;1;120;0;1;0;8963;5991;8960;6060;9015;5924;9000;5919;0;8998;5974;8971;6112;8960;6060;;;;;;;;;;;8348;6240;-1;-1
805;PROV805;Central Rainforests;Central America;North America;Subtropical;Jungle;;;60;;1;1;2572;0;0;0;0;0;0;7737;5750;7719;5734;7679;5763;7690;5753;12;7712;5755;7691;5712;7719;5734;;;;;;;;;;;9308;5844;-1;-1
806;PROV806;Central Rainforests;Central America;North America;Tropical;Hills;;;60;;1;1;2526;0;0;0;0;0;0;7638;5564;7675;5573;7696;5521;7670;5534;3;7671;5551;7590;5616;7675;5573;;;;;;;;;;;9324;5936;-1;-1
807;PROV807;Central Rainforests;Central America;North America;Tropical;Jungle;;;60;;1;1;2525;0;0;0;0;0;0;7917;5552;7884;5596;7997;5546;7972;5548;4;7964;5562;7847;5602;7884;5596;;;;;;;;;;;9452;5924;-1;-1
808;PROV808;Antilles;Caribbean;North America;Tropical;Jungle;;;60;;1;1;2518;0;0;0;0;0;0;9902;5700;9904;5753;9864;5764;9885;5765;15;9885;5753;9997;5752;9904;5753;;;;;;;;;;;9476;6068;-1;-1
809;PROV809;Antilles;Caribbean;North America;Tropical;Clear;;;60;;1;1;2518;0;0;20;0;0;0;9886;6001;9884;5963;9913;5970;9897;6006;6;9884;5963;9868;5982;9884;5963;;;;;;;;;;;9388;6136;-1;-1
810;PROV810;Caracas;Grand Colombia;South America;Tropical;Jungle;;;60;;1;1;2520;1;1;0;1;1;0;9698;5996;9679;6054;9610;5982;9667;5966;3;9638;6001;9623;6072;9679;6054;;;;;;;;;;;9096;6232;-1;-1
811;PROV811;Caracas;Grand Colombia;South America;Tropical;Jungle;;;60;;1;1;2520;6;6;0;6;11;3;9468;6033;9419;6089;9390;5963;9444;5970;3;9414;5994;9364;6044;9419;6089;;;;;;;;;;;8656;6168;-1;-1
812;PROV812;Maracaibo;Grand Colombia;South America;Tropical;Mountain;;;40;;0;0;0;0;0;0;0;0;0;8852;6266;8886;6211;8886;6211;8886;6211;0;8854;6193;8908;6153;8886;6211;;;;;;;;;;;8156;6376;-1;-1
813;PROV813;Maracaibo;Grand Colombia;South America;Tropical;Mountain;;;60;;0;0;0;7;6;20;7;12;4;8901;6437;8850;6464;8850;6464;8850;6464;0;8872;6474;8801;6431;8850;6464;;;;;;;;;;;7944;6388;-1;-1
814;PROV814;Quito;Grand Colombia;South America;Mediterranean;Plains;;;60;;1;1;1965;1;1;0;0;1;0;8312;7018;8344;6975;8288;7084;8267;7058;4;8350;7046;8359;6914;8344;6975;;;;;;;;;;;7564;6784;-1;-1
815;PROV815;Quito;Grand Colombia;South America;Temperate;Mountain;;;20;;0;0;0;5;3;0;5;10;3;8440;6889;8424;7014;8424;7014;8424;7014;0;8470;6853;8465;6994;8424;7014;;;;;;;;;;;7680;6944;-1;-1
816;PROV816;Lima;Andes;South America;Mediterranean;Hills;;;60;;1;1;1966;1;1;6;1;1;1;8443;7583;8472;7646;8394;7544;8425;7578;5;8423;7549;8492;7692;8472;7646;;;;;;;;;;;7780;7340;-1;-1
817;PROV817;Quito;Grand Colombia;South America;Tropical;Jungle;;;40;;0;0;0;0;0;2;0;0;0;8549;6960;8592;6961;8592;6961;8592;6961;0;8579;6919;8593;6998;8592;6961;;;;;;;;;;;7852;6824;-1;-1
818;PROV818;Iquitos;Amazonas;South America;Tropical;Jungle;;;40;;0;0;0;0;0;0;0;0;0;8817;7172;8817;7100;8817;7100;8817;7100;0;8874;7142;8760;7140;8817;7100;;;;;;;;;;;8004;7032;-1;-1
819;PROV819;Maracaibo;Grand Colombia;South America;Tropical;Jungle;;;20;;0;0;0;0;0;0;0;0;0;9133;6911;9057;6897;9004;6892;9004;6892;0;9120;6840;9003;6953;9057;6897;;;;;;;;;;;8308;6764;-1;-1
820;PROV820;Manaus;Grand Colombia;South America;Tropical;Jungle;;;20;;0;0;0;0;0;0;0;0;0;9433;6916;9348;6843;9348;6843;9348;6843;0;9385;6880;9287;6878;9348;6843;;;;;;;;;;;8700;6928;-1;-1
821;PROV821;Lima;Amazonas;South America;Tropical;Jungle;;;20;;0;0;0;0;0;0;0;0;0;8826;7721;8972;7725;8972;7725;8972;7725;0;8828;7655;8915;7694;8972;7725;;;;;;;;;;;8112;7412;-1;-1
822;PROV822;Manaus;Amazonas;South America;Tropical;Jungle;;;20;;0;0;0;0;0;0;0;0;1;9226;7703;9129;7609;9129;7609;9129;7609;0;9314;7697;9173;7659;9129;7609;;;;;;;;;;;8496;7532;-1;-1
823;PROV823;Manaus;Amazonas;South America;Tropical;Jungle;;;20;;0;0;0;0;0;0;0;0;0;9638;7242;9609;7372;9609;7372;9609;7372;0;9718;7214;9685;7364;9609;7372;;;;;;;;;;;8696;7336;-1;-1
824;PROV824;Manaus;Amazonas;South America;Tropical;Jungle;;;40;;0;0;0;0;0;0;0;0;3;10070;7097;10040;7040;10094;6970;10094;6970;0;10001;7091;9986;6990;10040;7040;;;;;;;;;;;9192;7184;-1;-1
825;PROV825;Manaus;Amazonas;South America;Tropical;Jungle;;;20;;0;0;0;0;0;0;0;0;2;9613;7669;9763;7758;9763;7758;9763;7758;0;9669;7615;9770;7673;9763;7758;;;;;;;;;;;9352;7464;-1;-1
826;PROV826;Manaus;Amazonas;South America;Tropical;Jungle;;;40;;0;0;0;0;0;0;0;0;3;10501;7054;10612;7116;10612;7116;10612;7116;0;10440;7077;10502;7119;10612;7116;;;;;;;;;;;9748;7372;-1;-1
827;PROV827;La Paz;Amazonas;South America;Tropical;Hills;;;20;;0;0;0;0;0;0;0;0;0;9569;7928;9527;7997;9527;7997;9527;7997;0;9527;7852;9581;8032;9527;7997;;;;;;;;;;;8864;7896;-1;-1
828;PROV828;La Paz;Amazonas;South America;Tropical;Jungle;;;20;;0;0;0;0;0;0;0;0;0;9428;7761;9372;7854;9372;7854;9372;7854;0;9402;7814;9319;7839;9372;7854;;;;;;;;;;;8632;7720;-1;-1
829;PROV829;Lima;Andes;South America;Temperate;Mountain;;;60;;0;0;0;1;1;0;0;1;0;9108;8056;8987;8052;8987;8052;8987;8052;0;9044;8023;8933;8068;8987;8052;;;;;;;;;;;8304;7788;-1;-1
830;PROV830;Lima;Andes;South America;Mediterranean;Hills;;;60;;1;1;2556;7;7;0;12;12;3;8572;7851;8653;7961;8593;7924;8618;7936;0;8599;7896;8661;8016;8653;7961;;;;;;;;;;;7976;7704;-1;-1
831;PROV831;Lima;Andes;South America;Mediterranean;Mountain;;;60;;0;1;2558;1;1;0;4;1;0;9063;8253;8979;8248;8921;8246;8946;8249;4;9018;8233;8967;8201;8979;8248;;;;;;;;;;;8244;7976;-1;-1
832;PROV832;La Paz;Andes;South America;Temperate;Mountain;;;60;;0;0;0;6;3;0;32;11;5;9278;8299;9321;8229;9321;8229;9321;8229;0;9288;8243;9374;8301;9321;8229;;;;;;;;;;;8580;8100;-1;-1
833;PROV833;La Paz;Gran Chaco;South America;Mediterranean;Jungle;;;20;;0;0;0;0;0;0;0;0;0;9762;7985;9797;8093;9797;8093;9797;8093;0;9688;7976;9741;8065;9797;8093;;;;;;;;;;;9184;7964;-1;-1
834;PROV834;Mato Grosso;Brazilian Highlands;South America;Subtropical;Marsh;;;40;;0;0;0;0;0;0;0;0;0;10182;8266;10260;8186;10260;8186;10260;8186;0;10225;8247;10179;8157;10260;8186;;;;;;;;;;;9676;7916;-1;-1
835;PROV835;Mato Grosso;Brazilian Highlands;South America;Subtropical;Jungle;;;40;;0;0;0;0;0;0;0;0;0;10120;7846;10194;7893;10194;7893;10194;7893;0;10165;7889;10187;7768;10194;7893;;;;;;;;;;;9744;8340;-1;-1
836;PROV836;La Paz;Gran Chaco;South America;Mediterranean;Jungle;;;60;;0;0;0;0;0;0;0;0;0;9713;8265;9755;8380;9706;8377;9706;8377;0;9739;8318;9801;8331;9755;8380;;;;;;;;;;;9148;8204;-1;-1
837;PROV837;Asuncion;Gran Chaco;South America;Subtropical;Forest;;;40;;0;0;0;5;4;0;5;10;3;10194;9020;10263;9028;10263;9028;10263;9028;0;10207;8965;10241;9088;10263;9028;;;;;;;;;;;9396;8396;-1;-1
838;PROV838;La Paz;Andes;South America;Temperate;Mountain;;;40;;0;0;0;1;1;0;32;0;0;9630;8435;9546;8380;9552;8328;9552;8328;0;9599;8396;9543;8441;9546;8380;;;;;;;;;;;8804;8332;-1;-1
839;PROV839;La Paz;Andes;South America;Arid;Desert;;;60;;1;1;2559;1;0;0;56;1;0;9169;8778;9245;8804;9098;8821;9111;8857;5;9134;8827;9185;8720;9245;8804;;;;;;;;;;;8464;8492;-1;-1
840;PROV840;Chile;Andes;South America;Mediterranean;Hills;;;100;;1;1;2561;9;7;0;10;15;4;9027;9681;9052;9623;9002;9643;9004;9670;1;9106;9647;9005;9726;9052;9623;;;;;;;;;;;8444;8892;-1;-1
841;PROV841;Chilean Archipelago;Andes;South America;Temperate;Forest;;;60;;1;1;2554;0;0;0;0;0;0;8417;9647;8252;9670;8282;9656;8270;9645;8;8256;9659;8377;9659;8252;9670;;;;;;;;;;;7652;9272;-1;-1
